aaMutations	uniqueBarcodes	medianBrightness	std
ST60I:SF97L:SE140G:SL193Q:ST228S	1	1.30103047142	
ST60I:SI121V:SS173G:SG226R	1	1.68448074707	
ST60I:SI126F:SS145G:SH146R:SI159T:ST223A	1	1.71726795456	
ST60I:SI126V:SY143H:SV191A:ST223P	1	1.54365519557	
ST60I:SK129R:SN157D:SI169F	1	1.40948078815	
ST60I:SR94P:SK129*	1	1.30110236141	
ST60I:SS63P:SF69Y:SF128S:SN157I	1	1.35903431092	
ST60I:SV66E:SD74G:SN162H	1	1.69210631521	
ST60I:SY149F:SN157S	1	1.43232445307	
ST60I:SY149N:SN210I	1	1.5461039289	
ST60N:SF112S:SS173G	1	1.51389444193	
ST60N:SQ155L	1	3.2989956632	
ST60P	3	3.76182137478	0.100768724108
ST60P:SF98S:SI126T:SS173G	1	1.30732171861	
ST60P:SG136E:SY149N:SD153G:SS203P	1	1.44180837046	
ST60P:SG189S:SI227V:SD232G	1	3.70829745803	
ST60P:SH75P	1	3.66239870706	
ST60P:SI126F:SI186F	1	3.58796848827	
ST60P:SI126V:SN162Y:SY198F	1	3.69221454204	
ST60P:SI159V	1	3.80177467346	
ST60P:SK138M	1	3.56242497355	
ST60P:SK212E	1	3.78821798095	
ST60P:SM151V:SI169V:SV174E	1	3.86152474855	
ST60P:SN162S	1	3.78120432662	
ST60P:SQ78L:SN147S:ST184I	1	3.35926013943	
ST60P:SV66A:SI134V:SV222G	1	2.40933090304	
ST60P:SY104S:SK105T:SN133I:SN168D:SY180C:SK212R	1	1.70941210854	
ST60P:SY180H	1	3.81123108809	
ST60S	11	3.76956207394	0.149814676718
ST60S:SA152V:SN183D	1	3.20977364646	
ST60S:SA177D:SD214G	1	1.29940530503	
ST60S:SC68R:SK111R:SL176P:SN196I:SS203P:SI227N	1	1.59127983535	
ST60S:SD100G:SN147D	1	3.60288851427	
ST60S:SD101E:SY104C:SH197L	1	1.30110735857	
ST60S:SD101G:SI169V	1	3.73027737656	
ST60S:SD127G:SD232V	1	3.96402700386	
ST60S:SD127V	1	3.62876613862	
ST60S:SD195Y	1	3.70295904049	
ST60S:SD214E	1	3.53040382208	
ST60S:SD74G:SH75R	1	3.66699215503	
ST60S:SD74G:SK83M:SN183D:SH215R:SV222L:SA225P	1	1.65760789791	
ST60S:SE109G	1	3.76514976595	
ST60S:SE109G:SN119S	1	3.42544219814	
ST60S:SE109K:SN142S:SP185L	1	3.72084778376	
ST60S:SE140G:SK156R:SI186S:SD188G	1	3.77562037406	
ST60S:SE140V:SD195G	1	3.80567363795	
ST60S:SE170V:SM216V	1	3.71174348274	
ST60S:SE88D:SQ181K	1	1.36989297982	
ST60S:SE88D:SY149H:SQ181L:ST184A	1	1.62890487792	
ST60S:SE88G:SM151L:SK164E:SQ202R:SE233A	1	3.58842992966	
ST60S:SE93G:SI96V:SQ155H:SI165F:SD195G:SD232G	1	1.64793805021	
ST60S:SE93K:SL123P:SI159T:SV217D	1	1.57188199876	
ST60S:SF112S	1	3.42799710017	
ST60S:SF112Y:SN147D:SI159V	1	3.61361845204	
ST60S:SF128L:SH137L	1	3.87019020617	
ST60S:SF128L:SN157S:SH197R:SN210Y	1	1.6002424865	
ST60S:SF128S:SH179R:SY198C:SM216I	1	1.30267475059	
ST60S:SF69L:SK111E:SH197R:SY198H:SI227V	1	1.30111604111	
ST60S:SF69Y:SF97L:SE130K:SK156R:ST201A	1	3.33656618998	
ST60S:SF81L:SE140G:SN183Y	1	1.3010300001	
ST60S:SF81S:SK111E:SD178V	1	1.30102999129	
ST60S:SF81S:ST95A:SI126F:SK129R:SL199P:SS200C:ST228A	1	1.30103000394	
ST60S:SF82L:SK111R:SI159T:SK160R	1	3.26159886792	
ST60S:SF82L:SN142D	1	3.44753042913	
ST60S:SF82L:SN162Y:SM216V:SM231V:SD232G	1	3.57724046607	
ST60S:SF82Y:SN157H:SF163L	1	3.56316808563	
ST60S:SF97L:SK156E:ST184S:SM231V	1	3.63293454416	
ST60S:SF98L:SN142Y:SV161A:SY235N	1	3.55163429915	
ST60S:SF98L:SQ155R	1	3.45445856618	
ST60S:SG114C:SE140V:SD153G:SI159V:SK160R:SF221S	1	3.15295821074	
ST60S:SG132S:SN210S	1	3.73869636992	
ST60S:SG65S:SV66A:SL193P:SS206R	1	1.30028791723	
ST60S:SH137L:SK207R:SN210D	1	3.75296582222	
ST60S:SH137R:SI165V:SA177V:SL193P	1	3.3398565434	
ST60S:SH167L	1	3.69250676011	
ST60S:SH167L:SS200G	1	3.65300284793	
ST60S:SH197P:SL205P:SK212E	1	1.30103001191	
ST60S:SI121L:SK207Q:SI227T	1	3.3581287761	
ST60S:SI121M	1	3.6429177337	
ST60S:SI121N:SL139P:SG158S:SN196S:SS206G:SK212R	1	1.52981993418	
ST60S:SI121V:SS200C	1	3.8041601512	
ST60S:SI96N:SF97Y:SD171G	1	3.50128122549	
ST60S:SI96T:SE130V:SH167L:SN183S	1	1.30006113356	
ST60S:SI96V:SE109V:SM151I	1	3.95852532953	
ST60S:SK105E:SH146L:SI165N	1	3.31087072231	
ST60S:SK105E:SK124R:SE140V	1	3.68888812937	
ST60S:SK105E:SV174A	1	3.66686764941	
ST60S:SK105M:SI227N	1	3.55475541473	
ST60S:SK111M:SY198F	1	3.73120621491	
ST60S:SK111R:SH229R	1	3.52574075529	
ST60S:SK111R:SN183I:SD188N	1	3.63316651443	
ST60S:SK124R:SH146L	1	3.4712766538	
ST60S:SK124R:SI186V	1	3.70391559285	
ST60S:SK129E:SN133S:SH137R:SS173N	1	3.83222454926	
ST60S:SK138M:SN144S:SH146R	1	3.19187838117	
ST60S:SK154E	1	3.8974692349	
ST60S:SK160R:SQ175R:SF221S	1	3.21714872402	
ST60S:SK77E:SD101G:SI121V:SI126F:SN142D:SH167Y:SE170G	1	1.49792576962	
ST60S:SK77E:SE113K:SL219Q	1	3.44200377642	
ST60S:SK77R:SD115G:SV148A:SL192P:SM231I	1	3.69643358299	
ST60S:SK77R:SI96T	1	3.81361914224	
ST60S:SK77R:SN119S:SY143C:SQ202L	1	3.53537247764	
ST60S:SK83R:SH146L:SY180C	1	1.39583905185	
ST60S:SK99E:SK164E:SQ181L:SV191A	1	1.30103004568	
ST60S:SK99E:SY141N:SN142D:SV148I:SS173R:SN183S	1	3.25839548652	
ST60S:SK99R:SN142Y:SI169V	1	3.7557512157	
ST60S:SK99R:SN144D:SN183D	1	3.25935492455	
ST60S:SL135R	1	3.64010917109	
ST60S:SL139V:SQ175R	1	3.25935492174	
ST60S:SL62P:SI134T	1	1.30103042056	
ST60S:SM151T	1	3.89801527925	
ST60S:SM231L	1	3.88437486893	
ST60S:SM76L:SD101G:SD195G	1	3.19626845473	
ST60S:SM76T	1	3.56486090408	
ST60S:SM76T:ST106S:SE122V:ST184A	1	3.3453037031	
ST60S:SM86V:SF97S:SF221L	1	3.34114988065	
ST60S:SN103D:SL192M	1	3.60442703766	
ST60S:SN103D:SY104C:SK111*:SR120C:SQ175R:SP194T	1	1.61693710085	
ST60S:SN103I:SS173C:SM231V	1	3.62217165463	
ST60S:SN103S:ST106A:SL192Q	1	3.76692970135	
ST60S:SN119S:SE140G:SL192P:SV222M:SI227V	1	1.314670103	
ST60S:SN119S:SG136R:SE140G:SG187S	1	3.39060632759	
ST60S:SN119S:SL123Q:SN157S	1	3.26003214536	
ST60S:SN119S:SN168S	1	3.78857738607	
ST60S:SN119Y:SK138R	1	3.14219774109	
ST60S:SN133S:SN183S:SD208V	1	3.63300590499	
ST60S:SN133S:SV148I:SM151I:SE220G	1	1.3063540586	
ST60S:SN144D:SS145G:SN147H	1	3.77969666768	
ST60S:SN147D:SK156E	1	3.56307145465	
ST60S:SN147S	3	3.59990885071	0.0654388087566
ST60S:SN162D:SI186F:SD195G:SI227V	1	3.53566509922	
ST60S:SN162I:SY198H	1	3.69443735885	
ST60S:SN168D	1	3.80402652271	
ST60S:SN168S:SL176P:SI186T:SL234P	1	3.52658962349	
ST60S:SN210D:SY235N	1	3.71559472661	
ST60S:SN210S	1	3.73562030152	
ST60S:SP190T	1	3.72255916802	
ST60S:SQ202L:SM216V	1	3.60726528411	
ST60S:SQ202R:SN210S	1	3.74735260626	
ST60S:SQ67H:SL176H	1	3.57826032067	
ST60S:SQ67R:SF98C:SD178V:SQ181R:SE220G:ST228I	1	1.57555116249	
ST60S:SQ78R:SA85T:SK99R:SE130G:SN147Y	1	3.67801182168	
ST60S:SR71L:SK156*	1	3.38698350161	
ST60S:SS200G:SK207I	1	3.62904655161	
ST60S:SS63P:SR107C:SK154M	1	1.52223699021	
ST60S:SS70G:SK77R	1	3.78167133205	
ST60S:SS70G:SK77R:SN142Y:SS200G	1	3.63627212624	
ST60S:SS70G:SQ78L	1	3.85865337211	
ST60S:SS70N:SN157D	1	2.84643600297	
ST60S:ST106A	1	3.52411058952	
ST60S:ST106A:SI121V:SK156E:SH167R	1	1.3849837052	
ST60S:ST116A:SD178V:SN196D	1	3.77469322495	
ST60S:ST61S:SE140V	1	3.53971516999	
ST60S:ST95A:SE140G:SK154R	1	3.79150853166	
ST60S:SV110A:SD188G	1	3.59288713695	
ST60S:SV222A	1	3.47130438237	
ST60S:SV66M:SM86T:SV174A:SE233G	1	3.28171478907	
ST60S:SV66M:SN168D:SD188G	1	3.56970891972	
ST60S:SV91A	1	3.56465120755	
ST60S:SV91A:SF97S:SN119S:SK138R	1	3.50763614596	
ST60S:SV91I:SD188V	1	3.6770586809	
ST60S:SY104C	1	3.47877437296	
ST60S:SY104H:SE140G:SN183Y	1	3.69651801529	
ST60S:SY180C	1	3.6033243834	
ST60S:SY198C	1	3.70294246515	
ST61A	15	3.60823692904	0.145588827437
ST61A:SD100G	1	3.24998804058	
ST61A:SD100G:SK160R:SE170G	1	3.12613141683	
ST61A:SD100G:SQ182R	1	3.54102536972	
ST61A:SD101G:SK160R:SK164R:SH215P	1	1.30103143857	
ST61A:SD101G:ST116A	1	1.38943831356	
ST61A:SD101V:SG230S	1	1.30217066155	
ST61A:SD115G:SD232G	1	3.58497515832	
ST61A:SD115N:SI165V	1	3.77188132868	
ST61A:SD115V	1	3.33337070104	
ST61A:SD127N	1	3.60248046354	
ST61A:SD131V	1	3.20241819279	
ST61A:SD171G:SH229Q	1	3.67655491715	
ST61A:SD208G	1	1.30103031081	
ST61A:SD74G:SY90H:SK138E	1	1.40787755655	
ST61A:SD74N:SK77R:SV191A:SV222E	1	1.30103001395	
ST61A:SE109V	1	3.62406271341	
ST61A:SE113G:SI126V:SE130G:SD131G:SE211G	1	1.30103148103	
ST61A:SE113G:SN162Y:SF163L:SN183D	1	1.29989965066	
ST61A:SE130G:SI169A:SN210Y	1	3.3323874971	
ST61A:SE130G:SN196S:SE220V	1	1.30106572638	
ST61A:SE233G:SY235H	1	3.49251720435	
ST61A:SF128S:SE170K:SN196D:SK207E	1	1.30103057109	
ST61A:SF128S:SY143C:SN147D:SN157S:SV174A:SM231V	1	1.59727311831	
ST61A:SF69I:SR71C:SA85V:SI134T:SV148D:SI159T	1	1.39102084739	
ST61A:SF69S:SD80G:SH146R:SK164M:SQ181L	1	1.30103029617	
ST61A:SF69S:SE88V:SM151L:SI159T	1	1.30103112137	
ST61A:SF81L:SM86T:SN147Y:SN196K	1	1.30111094203	
ST61A:SF81S:SN133I:SN144S:SK160R:SD232G	1	1.73227475878	
ST61A:SF82I:SN147S:SF163S:SD188G	1	2.83942755797	
ST61A:SF82S:SQ92*:SK124R:SK156R:SH179R	1	1.36047001037	
ST61A:SF82S:SY90C:SE93G:SG187S:SL193P	1	1.96155627062	
ST61A:SF82Y:SF112S:SN144D:SL205R	1	1.30103000367	
ST61A:SF97Y:SI126F:SI227V	1	3.43080578844	
ST61A:SF97Y:SK164R:SI227V	1	3.27039619506	
ST61A:SF98L:SK129R:SY141H:SQ155L:SV191A:SA224V:SM231T	1	1.30103029437	
ST61A:SF98L:SK154N:SN157S:SK164E:SP209T	1	1.30103000029	
ST61A:SF98S:ST116S:SI126F:SF128S:SD131G:SK160R:SM231L	1	1.30121891852	
ST61A:SF98S:SV191A	1	1.30104516281	
ST61A:SG136W:SH197P	1	1.30102965853	
ST61A:SH137L:SK160R:SE170G	1	3.36412730935	
ST61A:SH137R:SN142S:SQ155R:SF163S:SI186V	1	1.30109284419	
ST61A:SH167L	1	3.18546635051	
ST61A:SH75R:SK111R	1	3.09145100656	
ST61A:SH79L	1	3.13523222071	
ST61A:SH79L:SQ182P	1	1.60415489718	
ST61A:SI126F:SD131G:SN168D	1	3.13752122668	
ST61A:SI126T:SN144H	1	3.43716607248	
ST61A:SI126V	1	3.50838620086	
ST61A:SI134V:SD188V	1	3.36035863304	
ST61A:SI186T	1	2.79497627227	
ST61A:SI96T:SK99R:SK129*:SE130V:SQ155L:SV161A:SI165T:SK212E	1	3.0152634854	
ST61A:SI96T:SS145G:SV161A	1	3.64172391074	
ST61A:SI96V:SE170G	1	3.5924727948	
ST61A:SI96V:SI150V:SF221L	1	3.55094468407	
ST61A:SI96V:SN142D:SM151T	1	3.25603831158	
ST61A:SK105E	1	3.36619302119	
ST61A:SK105E:SF128S:SD153V:SN157S:SS200C	1	1.29977331616	
ST61A:SK105R:SE113V	1	3.52581483268	
ST61A:SK124R	1	3.43834887132	
ST61A:SK129E:SY180H	1	3.37969787971	
ST61A:SK129R:SK164R	1	3.38842690916	
ST61A:SK154E	1	3.56489062599	
ST61A:SK154E:SK164E:SI169T:SN210S	1	3.46678568411	
ST61A:SK154E:SQ175L	1	3.50008635415	
ST61A:SK164M	1	3.56213364951	
ST61A:SK77E:SF98S:SI134T:SN196S	1	1.57785167357	
ST61A:SK77E:SH146R:SI169T:SS203T	1	1.30102999612	
ST61A:SK83E:SI96L	1	1.30103138296	
ST61A:SK83E:SN142D:ST201P:SF221S	1	1.30140084469	
ST61A:SK83R:SE130G	1	1.30271212725	
ST61A:SK83T:SM216V	1	1.44962724362	
ST61A:SK99R	1	3.62875374727	
ST61A:SL139P	1	1.30103144809	
ST61A:SL176H	1	3.5811539988	
ST61A:SL192M	1	3.40749473814	
ST61A:SL218Q:SA225T:SL234P	1	1.30103058355	
ST61A:SL62P:SC68S:SF82L:SN210I:SD214G:SM216I	1	1.31488935284	
ST61A:SL62P:SS84P:ST95A:ST116S:SH137L:SK212E	1	1.30102994927	
ST61A:SL62P:SV174A:SS200G:SE211G:SV217A	1	1.30102999066	
ST61A:SM231R	1	3.51764612571	
ST61A:SM76K:SG172D:SL192Q:SS203P:SE233G	1	1.30103096461	
ST61A:SM76L:SS84P:SD153N:SK154E:SK156E:SV161A:SI186L	1	1.75954804923	
ST61A:SM76L:SY149H:SQ175R	1	1.73122402393	
ST61A:SM76T:SD80G:SK111E:SN142D:SK207*:SK212R	1	1.29964200641	
ST61A:SM76T:SS145C	1	1.60962928349	
ST61A:SM76V:SF112S:SK138R:SY149H:SS200N	1	1.49703953581	
ST61A:SM86L:SE88D:SG172C:SL192P:SK212*:SF221L	1	1.3010302246	
ST61A:SM86V:SF98S:SD115G:SK156R	1	1.30103001821	
ST61A:SN103D:SH137L:SQ182R:SH197L:SS200G:SM216V	1	1.30218384713	
ST61A:SN103I	1	3.63901376484	
ST61A:SN103S:SK164R	1	3.77170415339	
ST61A:SN103S:SM231L	1	3.6179881413	
ST61A:SN119D:SY141N:SI227T	1	1.47050978873	
ST61A:SN142D	1	3.25863629619	
ST61A:SN142S:SQ155L	1	3.45025320222	
ST61A:SN142T:SK156R	1	3.60868537412	
ST61A:SN144G:SS173G:SF221S	1	3.41912085703	
ST61A:SN147D	1	3.25933166369	
ST61A:SN147S	1	3.2722005586	
ST61A:SN147Y:SS173C:SN210D	1	3.39584863828	
ST61A:SN157Y:SN183D:SS200C:ST201S:SM216T:ST223P	1	1.55416802309	
ST61A:SN162S	1	3.69379142111	
ST61A:SN162T	1	3.7517047947	
ST61A:SN162Y	1	3.6148758813	
ST61A:SN183Y	1	1.30103003636	
ST61A:SP73H:SE109G	1	1.3010325206	
ST61A:SP73S:SE122G:SE130V:SI165V:SD232G	1	1.46977844307	
ST61A:SP73S:SF98L:ST106A:SI121V:SQ155R:SG189S	1	1.58868047793	
ST61A:SP87L:SV91A	1	1.50022676828	
ST61A:SQ175L	1	3.69372018205	
ST61A:SQ182R:SK207I:SD214V	1	1.62306089325	
ST61A:SQ202R	1	3.27789105031	
ST61A:SQ67L:SF69L:SM76I:SY90N:SE130G	1	1.301030218	
ST61A:SQ67R:SR71P:ST106A:SV110A:SF112L:SG125S:SE130V:SN144S:SI227V	1	1.5690204279	
ST61A:SQ78R:SI126T:SE130G:SN142S:SH197R	1	1.39251921912	
ST61A:SQ78R:SK138R:SV161A	1	3.67200724986	
ST61A:SR71C:SP190L	1	3.26051127351	
ST61A:SR71H:SQ155L:SF163C:SQ181*:SK212E:SM216V	1	1.30103056373	
ST61A:SS173G	1	3.64506080095	
ST61A:SS200I	1	3.6720890929	
ST61A:SS203Y:ST223A	1	1.30103058398	
ST61A:SS63P:SK99R:SF163S	1	1.30046910726	
ST61A:SS63T:SN144D:SN183I:SE211G:ST223A	1	1.5699154903	
ST61A:SS70C:SK99E:SF128L:SH167L:SK207E	1	1.55431531669	
ST61A:SS70C:SY72H:SK99R:SM216R	1	1.30102982686	
ST61A:SS70G:SK111R:SY143C	1	3.00088461797	
ST61A:SS70G:SN210T	1	3.69998568879	
ST61A:SS84T:SF98S:SF163L:SK212R	1	1.54793388609	
ST61A:ST95A:SD115G:SS200C	1	3.5926888482	
ST61A:ST95A:SK105E:SM231T	1	3.39571763356	
ST61A:ST95S:SF112S:SL205P	1	1.58890679428	
ST61A:SV148A:SN157S:SN168S:SQ182R:SL199R	1	1.30092813203	
ST61A:SV161A	2	3.66881548814	0.0120371606722
ST61A:SV66A:SY90F:SI96T:SG158S:SN183S:SL192Q	1	1.30103048999	
ST61A:SV66M:SE109V:SF112L:SI121T:SH179R:SL199P:SL219Q:SI227S	1	1.53969207896	
ST61A:SY104F:SR120C:SH215R:SM216K	1	1.29725629818	
ST61A:SY143C:SD195G:SH197R:SY198C:SI227V	1	1.35316992053	
ST61A:SY149H:SD208G	1	1.30115571425	
ST61A:SY64*:SY141C:SI227V	1	1.71718874344	
ST61A:SY72C:SD100G:SH229L	1	1.30103133541	
ST61A:SY72C:SF81V:ST95S:SK129R:SN144D:SV174A	1	1.35975529255	
ST61A:SY72F:SK77E:SN133S:SY149H:SK156R	1	1.29907754692	
ST61A:SY90C:SL123P:SI134V:SV148A	1	1.30106849311	
ST61A:SY90C:SY143H	1	1.52382566536	
ST61I	6	3.33461107785	0.127724885089
ST61I:SC68R:SN142D:SQ181L	1	1.90848503002	
ST61I:SE88G:SF97S	1	2.85646318893	
ST61I:SF128Y	1	1.57872623016	
ST61I:SF97Y:SI134L:SS145G:SV191A	1	1.80136048242	
ST61I:SH179L:SV191A	1	1.43481935586	
ST61I:SH75R:SY143N:ST184S:SV191G	1	1.30106334031	
ST61I:SI169T	1	3.52114814456	
ST61I:SK105E:SN147D:SD178G	1	1.4796777079	
ST61I:SK105R:SE113G:SN119S:SE130G:SK156E	1	1.38887906074	
ST61I:SK111M:SE220V:SL234Q	1	1.49259429741	
ST61I:SM151I:SD232N	1	3.380844032	
ST61I:SM86V:SQ92R:SK156E:SN168Y:SD208G	1	1.41174794102	
ST61I:SN144D:SD171G:SS203P:SP209S	1	1.30068950981	
ST61I:SR94S	1	1.30103069369	
ST61I:SS63P	1	1.65006649684	
ST61I:SS63T:SD188G	1	1.56332007806	
ST61I:SV110A:SF163Y	1	1.4087106979	
ST61I:SV66A:SK99E:SY104N:SN147D	1	1.72804764999	
ST61I:SY104N:SM151V:SK164M:SH167R:SN210Y:SL218Q	1	1.54549210362	
ST61N	1	2.7819611805	
ST61N:SK77E:SL218R:SV222A	1	3.28757319053	
ST61N:SN133I:SY149N:SF163S	1	1.90648711227	
ST61N:SS84T:SK105Q:SQ155R:SQ181R:SN210S	1	1.30102998818	
ST61P	3	3.5037906768	0.0351519447134
ST61P:SF112S:SN142S:SN196Y	1	1.73980023497	
ST61P:SF69S:SK124T:SN142S:SK164E:SD214G	1	1.30169477142	
ST61P:SF81S	1	1.30246048037	
ST61P:SI134S:SM231K	1	1.30103091482	
ST61P:SI150V:SN183S:SF221L	1	1.30402250347	
ST61P:SI169V:SD195G:SH229Y	1	3.47704077712	
ST61P:SK124R	1	3.30188412098	
ST61P:SK164T	1	3.6752457067	
ST61P:SK212E	1	3.3229602517	
ST61P:SM231L	1	3.27917841828	
ST61P:SV110G:SP185T	1	1.30103028891	
ST61S	10	3.76758324155	0.101420490782
ST61S:SC68R:SK83R:SI96T:SI169V:SG226W:SE233V	1	1.30226547836	
ST61S:SD100G:SK105E:SE122G	1	3.2586577464	
ST61S:SD101E:SI121V:SL192P	1	3.47674163855	
ST61S:SD171G:SM231*	1	3.83351788358	
ST61S:SD188G	1	3.62667627638	
ST61S:SD74G	1	3.71995556672	
ST61S:SD74S:ST95A:SK124R:SF163L	1	3.57905559758	
ST61S:SD80G:SK160R:SN162D:SI169T:SN183S:ST223A:SM231L	1	1.3010310189	
ST61S:SD80G:SM86L:ST95A:SI96T	1	1.30103134274	
ST61S:SD80V:SL192P:SS203F:SV222G	1	1.30168784024	
ST61S:SE109G:SD171G:ST228A	1	3.73687735721	
ST61S:SE122G	1	3.60743766147	
ST61S:SE122G:SD127G:SK160R	1	3.61309347253	
ST61S:SE130V:SN147H	1	3.69120681088	
ST61S:SE140G:SM151V	1	3.65194429911	
ST61S:SE140G:SN157K	1	3.7313820782	
ST61S:SE140K	1	3.72014055497	
ST61S:SE88G:SF98L:SY141H:SK154M:SQ182L:SM231V	1	1.48853253073	
ST61S:SE88G:SN142D:SL176P	1	3.6251355061	
ST61S:SE88G:SQ155L:SM216V	1	3.25842920694	
ST61S:SE88V:SF221L	1	3.63312740344	
ST61S:SF128L:SL135Q:SH179R	1	1.30156549122	
ST61S:SF221Y	1	3.55726154367	
ST61S:SF81L:SA108T:SD115G:SN157S	1	1.30102984462	
ST61S:SF81L:SI126T	1	3.32063143833	
ST61S:SF82L:SD100G:SK129R:SK138*:SK160R	1	3.0197226623	
ST61S:SF97S:SK160E:SV161A:SM231I	1	3.78526499121	
ST61S:SF98L	1	3.47681659355	
ST61S:SF98L:SE113G	1	1.30103096976	
ST61S:SF98L:SN142D	1	3.38328183385	
ST61S:SG132D	1	3.37134268974	
ST61S:SG136E:SS173C	1	3.72657573668	
ST61S:SG226E	1	3.38857743433	
ST61S:SH137L	1	3.69438034639	
ST61S:SH146L	1	3.38373791892	
ST61S:SH146R:SY198H	1	3.25938939681	
ST61S:SH197L	1	3.25935494783	
ST61S:SH229R	1	3.69479131538	
ST61S:SH75L	1	3.71331134958	
ST61S:SH79Q:SF98I:SK129E:SS145G:SL176F:SE220G	1	1.41029464882	
ST61S:SH79R:SF98S:ST106A:SN162S:SI186T	1	1.30103062601	
ST61S:SH79R:SK124E:SI159V:SK164E:SM216I:SM231K	1	1.30332439901	
ST61S:SI121V:SN183Y	1	2.94475160558	
ST61S:SI134V:SN142D:SV174G:SK207R	1	3.46264304807	
ST61S:SI159V:SN210S	1	3.70116499142	
ST61S:SI96T:SN103I	1	3.5440238979	
ST61S:SI96T:ST228A	1	3.43486049121	
ST61S:SI96V:SE140G	1	3.6278078284	
ST61S:SI96V:SK111R:SI121F:SN142Y:SK154E:SQ175P:ST201I	1	1.30390116151	
ST61S:SK105E:SF112S:SI159F:SA177S:SH229L	1	1.47475437256	
ST61S:SK105E:SG189S	1	3.55003398804	
ST61S:SK111E:SH179P:SN196S:SK212E:SD214E	1	1.30103006628	
ST61S:SK111R:SQ155R:SK212M	2	3.6331763392	0.0285191709429
ST61S:SK124E:SV148D:SY149N:SQ155R:SD232G	1	1.73504491573	
ST61S:SK124Q	1	3.63865720686	
ST61S:SK138*:SY198H	1	3.13448926406	
ST61S:SK138R:SN142D:SN196D	1	3.60708919528	
ST61S:SK154E	1	3.74467731117	
ST61S:SK156*	1	3.54941940562	
ST61S:SK156*:SL176P	1	3.31582023284	
ST61S:SK156E:SV217A	1	3.6042648962	
ST61S:SK160*:SE170K	1	3.25935492227	
ST61S:SK160E:SF163L	1	3.33456522616	
ST61S:SK164*	1	3.4407740635	
ST61S:SK207N	1	3.81733896375	
ST61S:SK77E	1	3.47191336281	
ST61S:SK77E:SK212E	1	3.58616941789	
ST61S:SK83R	1	2.84283518228	
ST61S:SK99E:SD131G	1	3.51014964887	
ST61S:SL123P	1	1.30005473612	
ST61S:SL139P	1	3.13734954678	
ST61S:SL219Q	1	3.69390273672	
ST61S:SL62P:SF82Y:SS145C:SH146R:SE220G:SM231L	1	1.30102994109	
ST61S:SM151I	1	3.77342739738	
ST61S:SM76R:SF128L:SN162S:SN168K	1	1.30180730078	
ST61S:SM76T:SK212E	1	3.50959427717	
ST61S:SM76V:SK77E:SN119S:SI150T:SM216L	1	1.42315069448	
ST61S:SM86L:SI165V:SN168D:SK207T	1	3.48732943147	
ST61S:SN103S:SH229L	1	3.65262308528	
ST61S:SN103S:SK124M:SR166H	1	3.69098937222	
ST61S:SN103S:SS206G	1	3.68705328145	
ST61S:SN103Y:ST116A	1	3.64068507392	
ST61S:SN133H:SQ155L	1	3.66164246507	
ST61S:SN133S	1	3.67107134775	
ST61S:SN133S:SI134T:SL139P	1	1.65992543226	
ST61S:SN133Y:SH215R:ST228S	1	1.30103004434	
ST61S:SN142D	1	3.71179526067	
ST61S:SN142D:SN147S	1	3.49750870917	
ST61S:SN142Y:SK156E	1	3.51639085081	
ST61S:SN144S	1	3.79179329262	
ST61S:SN157Y:SK164E:SH179Y	1	3.12663101627	
ST61S:SN168S	1	3.69483300427	
ST61S:SN168S:SP185T:SD232E	1	3.54319840893	
ST61S:SN183S	1	3.7224236114	
ST61S:SN196H	1	3.66518127347	
ST61S:SQ202R:SS206G	1	3.48921857296	
ST61S:SQ67P:SF82L:SP87T:SD101A:SD153G:SV161E:SN162S:SI169N:ST184I:ST201I:SD214H:ST223A	1	1.54667504375	
ST61S:SQ67R:SA108T:ST116A:SH229Q	1	1.60787721948	
ST61S:SQ78L:SI121N:SK129R:SS145G:SL218P	1	1.30205113799	
ST61S:SQ78R	1	3.67420576145	
ST61S:SQ78R:SN119S:SF128L	1	3.60023698702	
ST61S:SR71C:SL135P	1	1.30103038237	
ST61S:SS145G:SN162D:SR166H:SD171G:SD195V	1	3.5569966162	
ST61S:SS145R:SI186V	1	3.67685697866	
ST61S:SS173G	1	3.6474276183	
ST61S:SS203P:SF221I	1	3.25818653468	
ST61S:SS206G	2	3.61387997314	0.0387379452917
ST61S:SS206G:SV217A	1	3.52374774354	
ST61S:SS63P:SN119S:SF128S:SQ202R:SF221L:SV222E:SI227V	1	1.91579268116	
ST61S:SS70G:SN103S:SK124E:SF221S	1	3.75535574733	
ST61S:SS84F:SQ92R:ST116A:SL199Q:SI227N	1	1.57856428198	
ST61S:SS84P:SK99Q:SK164E:SQ182L	1	3.41544288412	
ST61S:SS84T:SN210I	1	3.5840200887	
ST61S:ST106A:SI134T:SQ155R:SN168S:SS173R:SS203P	1	1.3010300402	
ST61S:ST116A:SI159V	1	3.44558295076	
ST61S:ST95A:SK111R:SD171G:SQ182L	1	3.77975378665	
ST61S:ST95S:SF128L:SS206I:SI227T	1	3.35657972523	
ST61S:SV110A:SK111E:SK160M:SE170G:ST184A	1	1.61192273514	
ST61S:SV66A:SD195G	1	3.63432614404	
ST61S:SV91G:SD115V	1	3.1432120266	
ST61S:SY149C	1	3.63026751193	
ST61S:SY149H	1	3.72612113249	
ST61S:SY180H	1	3.7327115745	
ST61S:SY64H:SF81S:SQ155L:SK207I	1	1.47762313525	
ST61S:SY64H:SI227T	1	2.61478675093	
