,value
86677,0
86678,1
86679,1
86680,0
86681,0
86682,0
86683,0
86684,0
86685,0
86686,0
86687,0
86688,0
86689,0
86690,1
86691,1
86692,1
86693,1
86694,1
86695,1
86696,0
86697,0
86698,1
86699,1
86700,1
86701,1
86702,0
86703,0
86704,1
86705,1
86706,1
86707,1
86708,1
86709,1
86710,1
86711,1
86712,1
86713,1
86714,1
86715,1
86716,0
86717,0
86718,1
86719,1
86720,1
86721,1
86722,1
86723,1
86724,1
86725,1
86726,1
86727,1
86728,1
86729,1
86730,1
86731,1
86732,0
86733,0
86734,1
86735,1
86736,0
86737,0
86738,0
86739,0
86740,1
86741,1
86742,0
86743,0
86744,1
86745,1
86746,0
86747,0
86748,0
86749,0
86750,0
86751,0
86752,0
86753,0
86754,1
86755,1
86756,1
86757,1
86758,1
86759,1
86760,1
86761,1
86762,0
86763,0
86764,1
86765,1
86766,0
86767,0
86768,0
86769,0
86770,0
86771,0
86772,1
86773,1
86774,1
86775,1
86776,1
86777,1
86778,1
86779,1
86780,1
86781,1
86782,0
86783,0
86784,1
86785,1
86786,0
86787,0
86788,0
86789,0
86790,0
86791,0
86792,0
86793,0
86794,0
86795,0
86796,1
86797,1
86798,0
86799,0
86800,0
86801,0
86802,0
86803,0
86804,1
86805,1
86806,0
86807,0
86808,0
86809,0
86810,1
86811,1
86812,0
86813,0
86814,0
86815,0
86816,1
86817,1
86818,1
86819,1
86820,1
86821,1
86822,1
86823,1
86824,1
86825,1
86826,1
86827,1
86828,0
86829,0
86830,0
86831,0
86832,0
86833,0
86834,1
86835,1
86836,1
86837,1
86838,1
86839,1
86840,0
86841,0
86842,0
86843,0
86844,0
86845,0
86846,1
86847,1
86848,0
86849,0
86850,0
86851,0
86852,0
86853,0
86854,0
86855,0
86856,0
86857,0
86858,0
86859,0
86860,0
86861,0
86862,0
86863,0
86864,0
86865,0
86866,0
86867,0
86868,0
86869,0
86870,1
86871,1
86872,0
86873,0
86874,0
86875,0
86876,1
86877,1
86878,0
86879,0
86880,1
86881,1
86882,0
86883,0
86884,1
86885,1
86886,1
86887,1
86888,0
86889,0
86890,1
86891,1
86892,0
86893,0
86894,1
86895,1
86896,1
86897,1
86898,1
86899,1
86900,1
86901,1
86902,0
86903,0
86904,0
86905,0
86906,0
86907,0
86908,0
86909,0
86910,1
86911,1
86912,1
86913,1
86914,0
86915,0
86916,0
86917,0
86918,1
86919,1
86920,0
86921,0
86922,0
86923,0
86924,0
86925,0
86926,1
86927,1
86928,0
86929,0
86930,0
86931,0
86932,1
86933,1
86934,1
86935,1
86936,1
86937,1
86938,0
86939,0
86940,0
86941,0
86942,0
86943,0
86944,0
86945,0
86946,1
86947,1
86948,1
86949,1
86950,0
86951,0
86952,0
86953,0
86954,0
86955,0
86956,0
86957,0
86958,0
86959,0
86960,1
86961,1
86962,1
86963,1
86964,0
86965,0
86966,1
86967,1
86968,0
86969,0
86970,0
86971,0
86972,0
86973,0
86974,0
86975,0
86976,1
86977,1
86978,0
86979,0
86980,0
86981,0
86982,1
86983,1
86984,0
86985,0
86986,0
86987,0
86988,1
86989,1
86990,0
86991,0
86992,1
86993,1
86994,0
86995,0
86996,0
86997,0
86998,0
86999,0
87000,0
87001,0
87002,0
87003,0
87004,0
87005,0
87006,0
87007,0
87008,1
87009,1
87010,0
87011,0
87012,1
87013,1
87014,1
87015,1
87016,0
87017,0
87018,1
87019,1
87020,1
87021,1
87022,1
87023,1
87024,0
87025,0
87026,0
87027,0
87028,1
87029,1
87030,1
87031,1
87032,0
87033,0
87034,1
87035,1
87036,0
87037,0
87038,1
87039,1
87040,1
87041,1
87042,0
87043,0
87044,0
87045,0
87046,0
87047,0
87048,0
87049,0
87050,1
87051,1
87052,0
87053,0
87054,1
87055,1
87056,0
87057,0
87058,0
87059,0
87060,1
87061,1
87062,0
87063,0
87064,0
87065,0
87066,0
87067,0
87068,0
87069,0
87070,0
87071,0
87072,0
87073,0
87074,0
87075,0
87076,0
87077,0
87078,1
87079,1
87080,0
87081,0
87082,0
87083,0
87084,1
87085,1
87086,0
87087,0
87088,0
87089,0
87090,1
87091,1
87092,1
87093,1
87094,0
87095,0
87096,0
87097,0
87098,0
87099,0
87100,0
87101,0
87102,0
87103,0
87104,0
87105,0
87106,0
87107,0
87108,0
87109,0
87110,1
87111,1
87112,0
87113,0
87114,0
87115,0
87116,0
87117,0
87118,0
87119,0
87120,0
87121,0
87122,0
87123,0
87124,0
87125,0
87126,0
87127,0
87128,0
87129,0
87130,1
87131,1
87132,0
87133,0
87134,1
87135,1
87136,0
87137,0
87138,0
87139,0
87140,0
87141,0
87142,0
87143,0
87144,1
87145,1
87146,1
87147,1
87148,0
87149,0
87150,1
87151,1
87152,1
87153,1
87154,0
87155,0
87156,0
87157,0
87158,0
87159,0
87160,1
87161,1
87162,0
87163,0
87164,0
87165,0
87166,1
87167,1
87168,1
87169,1
87170,0
87171,0
87172,0
87173,0
87174,0
87175,0
87176,0
87177,0
87178,0
87179,0
87180,0
87181,0
87182,0
87183,0
87184,0
87185,0
87186,1
87187,1
87188,1
87189,1
87190,1
87191,1
87192,1
87193,1
87194,1
87195,1
87196,1
87197,1
87198,0
87199,0
87200,1
87201,1
87202,1
87203,1
87204,0
87205,0
87206,1
87207,1
87208,0
87209,0
87210,1
87211,1
87212,0
87213,0
87214,1
87215,1
87216,0
87217,0
87218,1
87219,1
87220,0
87221,0
87222,0
87223,0
87224,0
87225,0
87226,1
87227,1
87228,1
87229,1
87230,1
87231,1
87232,0
87233,0
87234,0
87235,0
87236,1
87237,1
87238,0
87239,0
87240,1
87241,1
87242,0
87243,0
87244,0
87245,0
87246,0
87247,0
87248,0
87249,0
87250,0
87251,0
87252,1
87253,1
87254,0
87255,0
87256,1
87257,1
87258,0
87259,0
87260,1
87261,1
87262,0
87263,0
87264,1
87265,1
87266,1
87267,1
87268,1
87269,1
87270,1
87271,1
87272,1
87273,1
87274,0
87275,0
87276,0
87277,0
87278,0
87279,0
87280,1
87281,1
87282,1
87283,1
87284,1
87285,1
87286,0
87287,0
87288,1
87289,1
87290,1
87291,1
87292,1
87293,1
87294,1
87295,1
87296,0
87297,0
87298,0
87299,0
87300,0
87301,0
87302,0
87303,0
87304,1
87305,1
87306,1
87307,1
87308,0
87309,0
87310,0
87311,0
87312,1
87313,1
87314,1
87315,1
87316,0
87317,0
87318,1
87319,1
87320,0
87321,0
87322,1
87323,1
87324,0
87325,0
87326,1
87327,1
87328,1
87329,1
87330,0
87331,0
87332,0
87333,0
87334,1
87335,1
87336,1
87337,1
87338,0
87339,0
87340,1
87341,1
87342,1
87343,1
87344,1
87345,1
87346,1
87347,1
87348,1
87349,1
87350,0
87351,0
87352,0
87353,0
87354,1
87355,1
87356,0
87357,0
87358,1
87359,1
87360,0
87361,0
87362,1
87363,1
87364,0
87365,0
87366,0
87367,0
87368,1
87369,1
87370,1
87371,1
87372,0
87373,0
87374,0
87375,0
87376,1
87377,1
87378,0
87379,0
87380,0
87381,0
87382,0
87383,0
87384,1
87385,1
87386,0
87387,0
87388,0
87389,0
87390,1
87391,1
87392,1
87393,1
87394,1
87395,1
87396,0
87397,0
87398,0
87399,0
87400,0
87401,0
87402,0
87403,0
87404,0
87405,0
87406,0
87407,0
87408,0
87409,0
87410,1
87411,1
87412,1
87413,1
87414,0
87415,0
87416,0
87417,0
87418,1
87419,1
87420,0
87421,0
87422,0
87423,0
87424,1
87425,1
87426,1
87427,1
87428,1
87429,1
87430,1
87431,1
87432,1
87433,1
87434,1
87435,1
87436,0
87437,0
87438,1
87439,1
87440,1
87441,1
87442,0
87443,0
87444,0
87445,0
87446,1
87447,1
87448,0
87449,0
87450,0
87451,0
87452,0
87453,0
87454,0
87455,0
87456,0
87457,0
87458,1
87459,1
87460,1
87461,1
87462,1
87463,1
87464,0
87465,0
87466,1
87467,1
87468,0
87469,0
87470,0
87471,0
87472,1
87473,1
87474,1
87475,1
87476,0
87477,0
87478,1
87479,1
87480,1
87481,1
87482,0
87483,0
87484,0
87485,0
87486,0
87487,0
87488,1
87489,1
87490,0
87491,0
87492,1
87493,1
87494,0
87495,0
87496,0
87497,0
87498,1
87499,1
87500,1
87501,1
87502,0
87503,0
87504,1
87505,1
87506,0
87507,0
87508,0
87509,0
87510,1
87511,1
87512,0
87513,0
87514,1
87515,1
87516,0
87517,0
87518,1
87519,1
87520,1
87521,1
87522,1
87523,1
87524,0
87525,0
87526,0
87527,0
87528,1
87529,1
87530,0
87531,0
87532,1
87533,1
87534,0
87535,0
87536,0
87537,0
87538,0
87539,0
87540,0
87541,0
87542,0
87543,0
87544,0
87545,0
87546,1
87547,1
87548,0
87549,0
87550,1
87551,1
87552,1
87553,1
87554,1
87555,1
87556,1
87557,1
87558,1
87559,1
87560,1
87561,1
87562,1
87563,1
87564,0
87565,0
87566,0
87567,0
87568,0
87569,0
87570,0
87571,0
87572,0
87573,0
87574,0
87575,0
87576,0
87577,0
87578,1
87579,1
87580,1
87581,1
87582,0
87583,0
87584,0
87585,0
87586,0
87587,0
87588,0
87589,0
87590,1
87591,1
87592,0
87593,0
87594,1
87595,1
87596,1
87597,1
87598,0
87599,0
87600,0
87601,0
87602,1
87603,1
87604,1
87605,1
87606,1
87607,1
87608,0
87609,0
87610,1
87611,1
87612,0
87613,0
87614,0
87615,0
87616,0
87617,0
87618,1
87619,1
87620,1
87621,1
87622,1
87623,1
87624,0
87625,0
87626,1
87627,1
87628,0
87629,0
87630,0
87631,0
87632,1
87633,1
87634,1
87635,1
87636,1
87637,1
87638,0
87639,0
87640,0
87641,0
87642,0
87643,0
87644,0
87645,0
87646,0
87647,0
87648,0
87649,0
87650,0
87651,0
87652,0
87653,0
87654,0
87655,0
87656,0
87657,0
87658,0
87659,0
87660,1
87661,1
87662,0
87663,0
87664,0
87665,0
87666,0
87667,0
87668,0
87669,0
87670,0
87671,0
87672,0
87673,0
87674,1
87675,1
87676,0
87677,0
87678,0
87679,0
87680,1
87681,1
87682,1
87683,1
87684,0
87685,0
87686,0
87687,0
87688,1
87689,1
87690,1
87691,1
87692,0
87693,0
87694,1
87695,1
87696,1
87697,1
87698,1
87699,1
87700,1
87701,1
87702,1
87703,1
87704,1
87705,1
87706,0
87707,0
87708,1
87709,1
87710,0
87711,0
87712,0
87713,0
87714,0
87715,0
87716,0
87717,0
87718,0
87719,0
87720,0
87721,0
87722,0
87723,0
87724,1
87725,1
87726,0
87727,0
87728,0
87729,0
87730,1
87731,1
87732,0
87733,0
87734,1
87735,1
87736,1
87737,1
87738,1
87739,1
87740,0
87741,0
87742,0
87743,0
87744,1
87745,1
87746,0
87747,0
87748,1
87749,1
87750,0
87751,0
87752,1
87753,1
87754,1
87755,1
87756,1
87757,1
87758,0
87759,0
87760,1
87761,1
87762,0
87763,0
87764,0
87765,0
87766,1
87767,1
87768,1
87769,1
87770,0
87771,0
87772,0
87773,0
87774,0
87775,0
87776,1
87777,1
87778,0
87779,0
87780,1
87781,1
87782,0
87783,0
87784,0
87785,0
87786,1
87787,1
87788,1
87789,1
87790,0
87791,0
87792,1
87793,1
87794,1
87795,1
87796,1
87797,1
87798,1
87799,1
87800,1
87801,1
87802,1
87803,1
87804,0
87805,0
87806,0
87807,0
87808,1
87809,1
87810,0
87811,0
87812,0
87813,0
87814,0
87815,0
87816,1
87817,1
87818,0
87819,0
87820,0
87821,0
87822,0
87823,0
87824,1
87825,1
87826,0
87827,0
87828,1
87829,1
87830,0
87831,0
87832,0
87833,0
87834,0
87835,0
87836,0
87837,0
87838,0
87839,0
87840,0
87841,0
87842,0
87843,0
87844,1
87845,1
87846,0
87847,0
87848,0
87849,0
87850,0
87851,0
87852,0
87853,0
87854,0
87855,0
87856,0
87857,0
87858,1
87859,1
87860,0
87861,0
87862,0
87863,0
87864,1
87865,1
87866,0
87867,0
87868,0
87869,0
87870,1
87871,1
87872,0
87873,0
87874,1
87875,1
87876,0
87877,0
87878,0
87879,0
87880,1
87881,1
87882,1
87883,1
87884,1
87885,1
87886,1
87887,1
87888,0
87889,0
87890,0
87891,0
87892,0
87893,0
87894,1
87895,1
87896,0
87897,0
87898,0
87899,0
87900,0
87901,0
87902,0
87903,0
87904,0
87905,0
87906,0
87907,0
87908,0
87909,0
87910,1
87911,1
87912,0
87913,0
87914,0
87915,0
87916,1
87917,1
87918,0
87919,0
87920,1
87921,1
87922,0
87923,0
87924,1
87925,1
87926,1
87927,1
87928,0
87929,0
87930,0
87931,0
87932,0
87933,0
87934,1
87935,1
87936,0
87937,0
87938,0
87939,0
87940,0
87941,0
87942,1
87943,1
87944,0
87945,0
87946,0
87947,0
87948,1
87949,1
87950,0
87951,0
87952,1
87953,1
87954,0
87955,0
87956,1
87957,1
87958,1
87959,1
87960,1
87961,1
87962,0
87963,0
87964,0
87965,0
87966,1
87967,1
87968,1
87969,1
87970,1
87971,1
87972,1
87973,1
87974,1
87975,1
87976,0
87977,0
87978,0
87979,0
87980,1
87981,1
87982,1
87983,1
87984,0
87985,0
87986,0
87987,0
87988,0
87989,0
87990,0
87991,0
87992,0
87993,0
87994,1
87995,1
87996,0
87997,0
87998,1
87999,1
88000,0
88001,0
88002,1
88003,1
88004,1
88005,1
88006,1
88007,1
88008,1
88009,1
88010,1
88011,1
88012,1
88013,1
88014,1
88015,1
88016,1
88017,1
88018,1
88019,1
88020,1
88021,1
88022,0
88023,0
88024,1
88025,1
88026,1
88027,1
88028,0
88029,0
88030,1
88031,1
88032,1
88033,1
88034,0
88035,0
88036,1
88037,1
88038,0
88039,0
88040,0
88041,0
88042,0
88043,0
88044,1
88045,1
88046,1
88047,1
88048,0
88049,0
88050,1
88051,1
88052,1
88053,1
88054,0
88055,0
88056,0
88057,0
88058,0
88059,0
88060,1
88061,1
88062,0
88063,0
88064,0
88065,0
88066,0
88067,0
88068,1
88069,1
88070,0
88071,0
88072,0
88073,0
88074,1
88075,1
88076,0
88077,0
88078,1
88079,1
88080,1
88081,1
88082,0
88083,0
88084,0
88085,0
88086,0
88087,0
88088,0
88089,0
88090,1
88091,1
88092,1
88093,1
88094,1
88095,1
88096,1
88097,1
88098,0
88099,0
88100,1
88101,1
88102,0
88103,0
88104,0
88105,0
88106,0
88107,0
88108,1
88109,1
88110,1
88111,1
88112,1
88113,1
88114,0
88115,0
88116,0
88117,0
88118,1
88119,1
88120,0
88121,0
88122,0
88123,0
88124,1
88125,1
88126,1
88127,1
88128,1
88129,1
88130,0
88131,0
88132,1
88133,1
88134,1
88135,1
88136,0
88137,0
88138,0
88139,0
88140,1
88141,1
88142,0
88143,0
88144,0
88145,0
88146,1
88147,1
88148,0
88149,0
88150,1
88151,1
88152,0
88153,0
88154,1
88155,1
88156,0
88157,0
88158,0
88159,0
88160,0
88161,0
88162,0
88163,0
88164,0
88165,0
88166,0
88167,0
88168,0
88169,0
88170,1
88171,1
88172,1
88173,1
88174,1
88175,1
88176,0
88177,0
88178,0
88179,0
88180,0
88181,0
88182,0
88183,0
88184,0
88185,0
88186,1
88187,1
88188,1
88189,1
88190,0
88191,0
88192,1
88193,1
88194,1
88195,1
88196,0
88197,0
88198,1
88199,1
88200,1
88201,1
88202,1
88203,1
88204,0
88205,0
88206,1
88207,1
88208,1
88209,1
88210,0
88211,0
88212,0
88213,0
88214,1
88215,1
88216,1
88217,1
88218,0
88219,0
88220,0
88221,0
88222,0
88223,0
88224,1
88225,1
88226,1
88227,1
88228,0
88229,0
88230,0
88231,0
88232,0
88233,0
88234,0
88235,0
88236,1
88237,1
88238,1
88239,1
88240,0
88241,0
88242,1
88243,1
88244,0
88245,0
88246,0
88247,0
88248,1
88249,1
88250,0
88251,0
88252,0
88253,0
88254,0
88255,0
88256,0
88257,0
88258,1
88259,1
88260,1
88261,1
88262,1
88263,1
88264,0
88265,0
88266,0
88267,0
88268,1
88269,1
88270,0
88271,0
88272,1
88273,1
88274,1
88275,1
88276,0
88277,0
88278,0
88279,0
88280,0
88281,0
88282,0
88283,0
88284,1
88285,1
88286,1
88287,1
88288,1
88289,1
88290,0
88291,0
88292,0
88293,0
88294,1
88295,1
88296,1
88297,1
88298,0
88299,0
88300,1
88301,1
88302,1
88303,1
88304,1
88305,1
88306,1
88307,1
88308,1
88309,1
88310,1
88311,1
88312,1
88313,1
88314,1
88315,1
88316,1
88317,1
88318,1
88319,1
88320,0
88321,0
88322,0
88323,0
88324,0
88325,0
88326,0
88327,0
88328,1
88329,1
88330,0
88331,0
88332,1
88333,1
88334,1
88335,1
88336,0
88337,0
88338,1
88339,1
88340,1
88341,1
88342,0
88343,0
88344,1
88345,1
88346,1
88347,1
88348,0
88349,0
88350,0
88351,0
88352,0
88353,0
88354,1
88355,1
88356,1
88357,1
88358,1
88359,1
88360,1
88361,1
88362,1
88363,1
88364,0
88365,0
88366,1
88367,1
88368,1
88369,1
88370,1
88371,1
88372,0
88373,0
88374,0
88375,0
88376,1
88377,1
88378,1
88379,1
88380,0
88381,0
88382,1
88383,1
88384,1
88385,1
88386,1
88387,1
88388,1
88389,1
88390,0
88391,0
88392,1
88393,1
88394,1
88395,1
88396,1
88397,1
88398,0
88399,0
88400,0
88401,0
88402,0
88403,0
88404,1
88405,1
88406,0
88407,0
88408,0
88409,0
88410,0
88411,0
88412,0
88413,0
88414,1
88415,1
88416,1
88417,1
88418,0
88419,0
88420,1
88421,1
88422,0
88423,0
88424,1
88425,1
88426,0
88427,0
88428,0
88429,0
88430,1
88431,1
88432,1
88433,1
88434,1
88435,1
88436,1
88437,1
88438,0
88439,0
88440,0
88441,0
88442,1
88443,1
88444,0
88445,0
88446,1
88447,1
88448,1
88449,1
88450,1
88451,1
88452,1
88453,1
88454,0
88455,0
88456,1
88457,1
88458,0
88459,0
88460,1
88461,1
88462,0
88463,0
88464,0
88465,0
88466,1
88467,1
88468,0
88469,0
88470,0
88471,0
88472,0
88473,0
88474,1
88475,1
88476,0
88477,0
88478,0
88479,0
88480,0
88481,0
88482,0
88483,0
88484,0
88485,0
88486,0
88487,0
88488,0
88489,0
88490,0
88491,0
88492,1
88493,1
88494,1
88495,1
88496,0
88497,0
88498,1
88499,1
88500,0
88501,0
88502,1
88503,1
88504,0
88505,0
88506,1
88507,1
88508,0
88509,0
88510,0
88511,0
88512,0
88513,0
88514,0
88515,0
88516,0
88517,0
88518,0
88519,0
88520,0
88521,0
88522,1
88523,1
88524,0
88525,0
88526,0
88527,0
88528,1
88529,1
88530,0
88531,0
88532,0
88533,0
88534,1
88535,1
88536,0
88537,0
88538,0
88539,0
88540,1
88541,1
88542,0
88543,0
88544,0
88545,0
88546,0
88547,0
88548,0
88549,0
88550,0
88551,0
88552,1
88553,1
88554,0
88555,0
88556,0
88557,0
88558,1
88559,1
88560,0
88561,0
88562,1
88563,1
88564,0
88565,0
88566,0
88567,0
88568,0
88569,0
88570,0
88571,0
88572,1
88573,1
88574,1
88575,1
88576,0
88577,0
88578,0
88579,0
88580,0
88581,0
88582,0
88583,0
88584,1
88585,1
88586,1
88587,1
88588,0
88589,0
88590,1
88591,1
88592,1
88593,1
88594,1
88595,1
88596,0
88597,0
88598,1
88599,1
88600,1
88601,1
88602,0
88603,0
88604,0
88605,0
88606,0
88607,0
88608,1
88609,1
88610,0
88611,0
88612,1
88613,1
88614,0
88615,0
88616,1
88617,1
88618,1
88619,1
88620,1
88621,1
88622,0
88623,0
88624,1
88625,1
88626,0
88627,0
88628,0
88629,0
88630,1
88631,1
88632,1
88633,1
88634,1
88635,1
88636,0
88637,0
88638,0
88639,0
88640,1
88641,1
88642,1
88643,1
88644,0
88645,0
88646,1
88647,1
88648,1
88649,1
88650,1
88651,1
88652,0
88653,0
88654,0
88655,0
88656,0
88657,0
88658,1
88659,1
88660,1
88661,1
88662,0
88663,0
88664,1
88665,1
88666,0
88667,0
88668,1
88669,1
88670,1
88671,1
88672,1
88673,1
88674,0
88675,0
88676,1
88677,1
88678,0
88679,0
88680,1
88681,1
88682,0
88683,0
88684,0
88685,0
88686,0
88687,0
88688,0
88689,0
88690,1
88691,1
88692,1
88693,1
88694,0
88695,0
88696,0
88697,0
88698,1
88699,1
88700,1
88701,1
88702,1
88703,1
88704,1
88705,1
88706,0
88707,0
88708,1
88709,1
88710,0
88711,0
88712,0
88713,0
88714,0
88715,0
88716,1
88717,1
88718,0
88719,0
88720,0
88721,0
88722,0
88723,0
88724,0
88725,0
88726,1
88727,1
88728,0
88729,0
88730,0
88731,0
88732,0
88733,0
88734,0
88735,0
88736,1
88737,1
88738,0
88739,0
88740,1
88741,1
88742,1
88743,1
88744,1
88745,1
88746,0
88747,0
88748,0
88749,0
88750,0
88751,0
88752,1
88753,1
88754,1
88755,1
88756,0
88757,0
88758,1
88759,1
88760,1
88761,1
88762,0
88763,0
88764,1
88765,1
88766,1
88767,1
88768,1
88769,1
88770,1
88771,1
88772,1
88773,1
88774,0
88775,0
88776,0
88777,0
88778,1
88779,1
88780,1
88781,1
88782,0
88783,0
88784,0
88785,0
88786,0
88787,0
88788,0
88789,0
88790,0
88791,0
88792,0
88793,0
88794,1
88795,1
88796,0
88797,0
88798,0
88799,0
88800,0
88801,0
88802,0
88803,0
88804,0
88805,0
88806,0
88807,0
88808,0
88809,0
88810,1
88811,1
88812,0
88813,0
88814,0
88815,0
88816,0
88817,0
88818,1
88819,1
88820,0
88821,0
88822,0
88823,0
88824,1
88825,1
88826,0
88827,0
88828,1
88829,1
88830,0
88831,0
88832,0
88833,0
88834,1
88835,1
88836,0
88837,0
88838,1
88839,1
88840,0
88841,0
88842,1
88843,1
88844,0
88845,0
88846,0
88847,0
88848,1
88849,1
88850,0
88851,0
88852,1
88853,1
88854,0
88855,0
88856,1
88857,1
88858,1
88859,1
88860,0
88861,0
88862,1
88863,1
88864,1
88865,1
88866,1
88867,1
88868,1
88869,1
88870,1
88871,1
88872,1
88873,1
88874,1
88875,1
88876,1
88877,1
88878,0
88879,0
88880,1
88881,1
88882,1
88883,1
88884,0
88885,0
88886,0
88887,0
88888,0
88889,0
88890,1
88891,1
88892,0
88893,0
88894,0
88895,0
88896,1
88897,1
88898,0
88899,0
88900,0
88901,0
88902,1
88903,1
88904,1
88905,1
88906,0
88907,0
88908,1
88909,1
88910,0
88911,0
88912,1
88913,1
88914,0
88915,0
88916,0
88917,0
88918,1
88919,1
88920,1
88921,1
88922,0
88923,0
88924,1
88925,1
88926,0
88927,0
88928,1
88929,1
88930,1
88931,1
88932,0
88933,0
88934,1
88935,1
88936,1
88937,1
88938,0
88939,0
88940,0
88941,0
88942,0
88943,0
88944,1
88945,1
88946,0
88947,0
88948,1
88949,1
88950,1
88951,1
88952,1
88953,1
88954,1
88955,1
88956,0
88957,0
88958,0
88959,0
88960,0
88961,0
88962,1
88963,1
88964,1
88965,1
88966,1
88967,1
88968,1
88969,1
88970,1
88971,1
88972,1
88973,1
88974,1
88975,1
88976,0
88977,0
88978,1
88979,1
88980,1
88981,1
88982,1
88983,1
88984,1
88985,1
88986,1
88987,1
88988,0
88989,0
88990,1
88991,1
88992,0
88993,0
88994,0
88995,0
88996,0
88997,0
88998,1
88999,1
89000,1
89001,1
89002,0
89003,0
89004,0
89005,0
89006,1
89007,1
89008,0
89009,0
89010,0
89011,0
89012,0
89013,0
89014,1
89015,1
89016,1
89017,1
89018,1
89019,1
89020,0
89021,0
89022,0
89023,0
89024,1
89025,1
89026,1
89027,1
89028,0
89029,0
89030,0
89031,0
89032,0
89033,0
89034,1
89035,1
89036,0
89037,0
89038,0
89039,0
89040,1
89041,1
89042,0
89043,0
89044,1
89045,1
89046,1
89047,1
89048,0
89049,0
89050,1
89051,1
89052,1
89053,1
89054,0
89055,0
89056,1
89057,1
89058,0
89059,0
89060,0
89061,0
89062,1
89063,1
89064,1
89065,1
89066,1
89067,1
89068,0
89069,0
89070,0
89071,0
89072,0
89073,0
89074,1
89075,1
89076,0
89077,0
89078,1
89079,1
89080,0
89081,0
89082,0
89083,0
89084,0
89085,0
89086,1
89087,1
89088,0
89089,0
89090,0
89091,0
89092,1
89093,1
89094,1
89095,1
89096,0
89097,0
89098,0
89099,0
89100,1
89101,1
89102,0
89103,0
89104,0
89105,0
89106,0
89107,0
89108,0
89109,0
89110,1
89111,1
89112,0
89113,0
89114,1
89115,1
89116,0
89117,0
89118,0
89119,0
89120,1
89121,1
89122,0
89123,0
89124,0
89125,0
89126,1
89127,1
89128,1
89129,1
89130,0
89131,0
89132,0
89133,0
89134,0
89135,0
89136,1
89137,1
89138,0
89139,0
89140,1
89141,1
89142,0
89143,0
89144,0
89145,0
89146,1
89147,1
89148,0
89149,0
89150,1
89151,1
89152,0
89153,0
89154,1
89155,1
89156,0
89157,0
89158,0
89159,0
89160,0
89161,0
89162,0
89163,0
89164,0
89165,0
89166,0
89167,0
89168,1
89169,1
89170,1
89171,1
89172,0
89173,0
89174,0
89175,0
89176,0
89177,0
89178,0
89179,0
89180,1
89181,1
89182,1
89183,1
89184,0
89185,0
89186,1
89187,1
89188,0
89189,0
89190,0
89191,0
89192,0
89193,0
89194,1
89195,1
89196,1
89197,1
89198,0
89199,0
89200,0
89201,0
89202,1
89203,1
89204,0
89205,0
89206,0
89207,0
89208,1
89209,1
89210,0
89211,0
89212,0
89213,0
89214,1
89215,1
89216,1
89217,1
89218,0
89219,0
89220,1
89221,1
89222,1
89223,1
89224,0
89225,0
89226,1
89227,1
89228,0
89229,0
89230,0
89231,0
89232,1
89233,1
89234,1
89235,1
89236,1
89237,1
89238,0
89239,0
89240,1
89241,1
89242,1
89243,1
89244,0
89245,0
89246,0
89247,0
89248,1
89249,1
89250,1
89251,1
89252,0
89253,0
89254,0
89255,0
89256,0
89257,0
89258,0
89259,0
89260,0
89261,0
89262,0
89263,0
89264,1
89265,1
89266,0
89267,0
89268,1
89269,1
89270,1
89271,1
89272,0
89273,0
89274,1
89275,1
89276,0
89277,0
89278,1
89279,1
89280,0
89281,0
89282,1
89283,1
89284,0
89285,0
89286,1
89287,1
89288,0
89289,0
89290,1
89291,1
89292,1
89293,1
89294,1
89295,1
89296,0
89297,0
89298,1
89299,1
89300,1
89301,1
89302,1
89303,1
89304,1
89305,1
89306,0
89307,0
89308,1
89309,1
89310,1
89311,1
89312,1
89313,1
89314,1
89315,1
89316,0
89317,0
89318,0
89319,0
89320,1
89321,1
89322,1
89323,1
89324,0
89325,0
89326,0
89327,0
89328,1
89329,1
89330,1
89331,1
89332,0
89333,0
89334,0
89335,0
89336,0
89337,0
89338,1
89339,1
89340,1
89341,1
89342,0
89343,0
89344,0
89345,0
89346,0
89347,0
89348,1
89349,1
89350,1
89351,1
89352,0
89353,0
89354,0
89355,0
89356,1
89357,1
89358,0
89359,0
89360,0
89361,0
89362,0
89363,0
89364,0
89365,0
89366,1
89367,1
89368,1
89369,1
89370,1
89371,1
89372,1
89373,1
89374,0
89375,0
89376,1
89377,1
89378,1
89379,1
89380,1
89381,1
89382,1
89383,1
89384,1
89385,1
89386,1
89387,1
89388,0
89389,0
89390,0
89391,0
89392,1
89393,1
89394,1
89395,1
89396,0
89397,0
89398,0
89399,0
89400,1
89401,1
89402,0
89403,0
89404,0
89405,0
89406,0
89407,0
89408,0
89409,0
89410,1
89411,1
89412,1
89413,1
89414,1
89415,1
89416,1
89417,1
89418,0
89419,0
89420,0
89421,0
89422,0
89423,0
89424,1
89425,1
89426,1
89427,1
89428,1
89429,1
89430,1
89431,1
89432,1
89433,1
89434,1
89435,1
89436,0
89437,0
89438,0
89439,0
89440,1
89441,1
89442,1
89443,1
89444,0
89445,0
89446,1
89447,1
89448,0
89449,0
89450,0
89451,0
89452,0
89453,0
89454,0
89455,0
89456,1
89457,1
89458,0
89459,0
89460,0
89461,0
89462,1
89463,1
89464,0
89465,0
89466,1
89467,1
89468,0
89469,0
89470,0
89471,0
89472,0
89473,0
89474,0
89475,0
