,value
76474,1
76475,0
76476,0
76477,0
76478,0
76479,1
76480,1
76481,1
76482,1
76483,1
76484,0
76485,0
76486,1
76487,0
76488,1
76489,0
76490,1
76491,0
76492,0
76493,1
76494,1
76495,0
76496,1
76497,0
76498,0
76499,1
76500,0
76501,0
76502,1
76503,1
76504,0
76505,1
76506,0
76507,0
76508,0
76509,0
76510,1
76511,1
76512,0
76513,1
76514,0
76515,1
76516,0
76517,0
76518,1
76519,0
76520,1
76521,0
76522,1
76523,1
76524,1
76525,0
76526,0
76527,0
76528,0
76529,0
76530,0
76531,0
76532,0
76533,0
76534,1
76535,1
76536,0
76537,1
76538,0
76539,1
76540,1
76541,0
76542,1
76543,0
76544,0
76545,1
76546,1
76547,1
76548,1
76549,1
76550,0
76551,1
76552,1
76553,0
76554,0
76555,0
76556,1
76557,0
76558,1
76559,1
76560,1
76561,1
76562,1
76563,0
76564,1
76565,0
76566,0
76567,1
76568,0
76569,1
76570,1
76571,1
76572,1
76573,1
76574,1
76575,1
76576,1
76577,1
76578,0
76579,0
76580,0
76581,0
76582,0
76583,1
76584,1
76585,1
76586,1
76587,0
76588,1
76589,1
76590,1
76591,0
76592,1
76593,0
76594,0
76595,1
76596,1
76597,0
76598,0
76599,0
76600,1
76601,0
76602,1
76603,0
76604,0
76605,1
76606,1
76607,0
76608,0
76609,1
76610,1
76611,0
76612,0
76613,0
76614,1
76615,0
76616,1
76617,1
76618,0
76619,0
76620,0
76621,1
76622,1
76623,0
76624,0
76625,0
76626,1
76627,0
76628,0
76629,0
76630,1
76631,1
76632,1
76633,1
76634,1
76635,0
76636,0
76637,1
76638,0
76639,0
76640,0
76641,0
76642,1
76643,0
76644,0
76645,0
76646,1
76647,1
76648,1
76649,1
76650,0
76651,0
76652,1
76653,1
76654,0
76655,0
76656,1
76657,0
76658,1
76659,0
76660,1
76661,0
76662,0
76663,1
76664,0
76665,0
76666,0
76667,0
76668,1
76669,1
76670,1
76671,1
76672,0
76673,1
76674,0
76675,1
76676,1
76677,1
76678,1
76679,0
76680,0
76681,1
76682,0
76683,1
76684,1
76685,1
76686,1
76687,1
76688,1
76689,1
76690,1
76691,0
76692,0
76693,0
76694,1
76695,0
76696,0
76697,1
76698,1
76699,0
76700,1
76701,1
76702,1
76703,0
76704,1
76705,1
76706,1
76707,0
76708,1
76709,0
76710,0
76711,1
76712,1
76713,0
76714,0
76715,1
76716,1
76717,0
76718,0
76719,1
76720,0
76721,0
76722,0
76723,0
76724,1
76725,1
76726,1
76727,0
76728,1
76729,1
76730,0
76731,1
76732,0
76733,0
76734,0
76735,0
76736,0
76737,0
76738,1
76739,0
76740,0
76741,0
76742,0
76743,0
76744,0
76745,0
76746,1
76747,1
76748,1
76749,1
76750,0
76751,0
76752,0
76753,1
76754,1
76755,0
76756,0
76757,1
76758,1
76759,0
76760,0
76761,0
76762,1
76763,0
76764,0
76765,0
76766,0
76767,0
76768,1
76769,1
76770,0
76771,1
76772,0
76773,1
76774,0
76775,1
76776,1
76777,0
76778,1
76779,1
76780,1
76781,1
76782,0
76783,1
76784,0
76785,1
76786,0
76787,1
76788,1
76789,1
76790,0
76791,0
76792,0
76793,1
76794,0
76795,1
76796,0
76797,1
76798,0
76799,1
76800,0
76801,1
76802,1
76803,0
76804,1
76805,1
76806,0
76807,0
76808,0
76809,1
76810,1
76811,1
76812,0
76813,1
76814,0
76815,1
76816,0
76817,1
76818,1
76819,1
76820,1
76821,0
76822,0
76823,1
76824,0
76825,1
76826,1
76827,1
76828,0
76829,0
76830,0
76831,1
76832,1
76833,1
76834,0
76835,0
76836,1
76837,0
76838,1
76839,0
76840,1
76841,0
76842,0
76843,0
76844,1
76845,1
76846,0
76847,0
76848,1
76849,0
76850,0
76851,0
76852,0
76853,1
76854,0
76855,0
76856,1
76857,1
76858,0
76859,0
76860,0
76861,0
76862,1
76863,1
76864,1
76865,0
76866,1
76867,1
76868,1
76869,1
76870,0
76871,1
76872,1
76873,1
76874,1
76875,0
76876,1
76877,1
76878,1
76879,0
76880,0
76881,0
76882,0
76883,0
76884,1
76885,1
76886,0
76887,0
76888,1
76889,0
76890,0
76891,1
76892,0
76893,0
76894,0
76895,0
76896,0
76897,1
76898,0
76899,1
76900,0
76901,0
76902,0
76903,0
76904,0
76905,1
76906,1
76907,0
76908,1
76909,1
76910,1
76911,1
76912,0
76913,0
76914,1
76915,1
76916,1
76917,1
76918,1
76919,1
76920,0
76921,0
76922,1
76923,1
76924,0
76925,0
76926,0
76927,0
76928,1
76929,0
76930,0
76931,0
76932,1
76933,1
76934,0
76935,0
76936,0
76937,0
76938,0
76939,1
76940,1
76941,0
76942,0
76943,1
76944,0
76945,0
76946,0
76947,1
76948,1
76949,1
76950,0
76951,1
76952,0
76953,1
76954,0
76955,1
76956,1
76957,0
76958,0
76959,1
76960,0
76961,1
76962,0
76963,0
76964,0
76965,1
76966,1
76967,1
76968,1
76969,0
76970,0
76971,1
76972,1
76973,0
76974,0
76975,0
76976,1
76977,0
76978,0
76979,0
76980,0
76981,1
76982,1
76983,1
76984,0
76985,1
76986,0
76987,1
76988,1
76989,1
76990,0
76991,0
76992,0
76993,0
76994,1
76995,1
76996,1
76997,1
76998,0
76999,1
77000,0
77001,1
77002,1
77003,1
77004,0
77005,1
77006,0
77007,1
77008,0
77009,0
77010,0
77011,0
77012,0
77013,0
77014,0
77015,0
77016,1
77017,0
77018,1
77019,0
77020,0
77021,1
77022,0
77023,1
77024,1
77025,1
77026,1
77027,0
77028,0
77029,1
77030,0
77031,0
77032,1
77033,1
77034,0
77035,1
77036,1
77037,0
77038,1
77039,1
77040,0
77041,1
77042,1
77043,1
77044,1
77045,1
77046,1
77047,1
77048,1
77049,1
77050,0
77051,0
77052,1
77053,1
77054,0
77055,1
77056,1
77057,1
77058,1
77059,1
77060,0
77061,0
77062,1
77063,1
77064,0
77065,0
77066,1
77067,1
77068,1
77069,1
77070,1
77071,1
77072,1
77073,0
77074,1
77075,1
77076,0
77077,1
77078,0
77079,0
77080,0
77081,0
77082,0
77083,1
77084,1
77085,1
77086,1
77087,0
77088,0
77089,1
77090,1
77091,0
77092,1
77093,1
77094,0
77095,1
77096,1
77097,1
77098,1
77099,1
77100,1
77101,0
77102,0
77103,1
77104,1
77105,0
77106,0
77107,1
77108,1
77109,0
77110,1
77111,1
77112,0
77113,0
77114,0
77115,1
77116,1
77117,1
77118,1
77119,0
77120,0
77121,0
77122,1
77123,0
77124,1
77125,0
77126,0
77127,0
77128,1
77129,0
77130,0
77131,0
77132,1
77133,0
77134,0
77135,1
77136,1
77137,1
77138,1
77139,0
77140,0
77141,0
77142,1
77143,1
77144,0
77145,0
77146,1
77147,0
77148,0
77149,0
77150,1
77151,0
77152,0
77153,0
77154,0
77155,0
77156,1
77157,0
77158,1
77159,0
77160,0
77161,0
77162,1
77163,0
77164,0
77165,1
77166,0
77167,1
77168,1
77169,0
77170,1
77171,0
77172,1
77173,1
77174,1
77175,1
77176,1
77177,0
77178,0
77179,1
77180,0
77181,0
77182,0
77183,0
77184,0
77185,1
77186,1
77187,1
77188,1
77189,1
77190,1
77191,1
77192,0
77193,1
77194,0
77195,1
77196,0
77197,0
77198,1
77199,0
77200,1
77201,1
77202,1
77203,0
77204,1
77205,0
77206,1
77207,0
77208,1
77209,1
77210,1
77211,0
77212,1
77213,0
77214,1
77215,0
77216,0
77217,1
77218,1
77219,0
77220,0
77221,1
77222,0
77223,0
77224,1
77225,0
77226,0
77227,1
77228,1
77229,0
77230,0
77231,1
77232,0
77233,1
77234,1
77235,1
77236,0
77237,0
77238,0
77239,1
77240,1
77241,0
77242,1
77243,1
77244,0
77245,1
77246,1
77247,0
77248,1
77249,1
77250,1
77251,1
77252,0
77253,1
77254,1
77255,0
77256,0
77257,0
77258,0
77259,1
77260,1
77261,1
77262,1
77263,1
77264,0
77265,0
77266,1
77267,1
77268,0
77269,1
77270,1
77271,1
77272,1
77273,0
77274,0
77275,0
77276,1
77277,0
77278,1
77279,1
77280,0
77281,0
77282,0
77283,0
77284,1
77285,0
77286,0
77287,1
77288,1
77289,0
77290,1
77291,0
77292,0
77293,0
77294,0
77295,1
77296,0
77297,1
77298,1
77299,0
77300,0
77301,0
77302,0
77303,0
77304,0
77305,1
77306,0
77307,1
77308,1
77309,1
77310,0
77311,1
77312,0
77313,0
77314,1
77315,0
77316,0
77317,0
77318,1
77319,0
77320,1
77321,0
77322,0
77323,0
77324,0
77325,0
77326,0
77327,0
77328,1
77329,0
77330,1
77331,1
77332,1
77333,0
77334,1
77335,1
77336,0
77337,0
77338,0
77339,0
77340,1
77341,1
77342,0
77343,0
77344,1
77345,0
77346,0
77347,1
77348,1
77349,0
77350,0
77351,1
77352,0
77353,1
77354,1
77355,0
77356,1
77357,0
77358,0
77359,1
77360,0
77361,0
77362,0
77363,1
77364,1
77365,0
77366,0
77367,1
77368,1
77369,0
77370,1
77371,0
77372,0
77373,1
77374,0
77375,0
77376,0
77377,1
77378,1
77379,0
77380,1
77381,1
77382,0
77383,0
77384,1
77385,0
77386,1
77387,1
77388,0
77389,0
77390,0
77391,1
77392,0
77393,0
77394,1
77395,1
77396,0
77397,0
77398,1
77399,0
77400,1
77401,0
77402,1
77403,0
77404,0
77405,1
77406,0
77407,0
77408,0
77409,1
77410,1
77411,1
77412,0
77413,0
77414,0
77415,1
77416,0
77417,0
77418,1
77419,1
77420,0
77421,1
77422,1
77423,1
77424,1
77425,1
77426,1
77427,0
77428,0
77429,0
77430,0
77431,0
77432,1
77433,1
77434,0
77435,0
77436,0
77437,0
77438,1
77439,0
77440,0
77441,0
77442,1
77443,0
77444,1
77445,0
77446,1
77447,1
77448,1
77449,0
77450,0
77451,1
77452,0
77453,1
77454,0
77455,0
77456,1
77457,1
77458,0
77459,1
77460,1
77461,1
77462,0
77463,0
77464,1
77465,1
77466,1
77467,1
77468,1
77469,1
77470,0
77471,1
77472,1
77473,0
77474,1
77475,0
77476,0
77477,1
77478,1
77479,0
77480,0
77481,1
77482,1
77483,0
77484,0
77485,0
77486,0
77487,1
77488,0
77489,0
77490,0
77491,1
77492,0
77493,1
77494,1
77495,1
77496,0
77497,1
77498,1
77499,0
77500,0
77501,0
77502,0
77503,0
77504,1
77505,1
77506,0
77507,1
77508,0
77509,0
77510,1
77511,0
77512,0
77513,0
77514,1
77515,1
77516,0
77517,0
77518,0
77519,0
77520,0
77521,0
77522,0
77523,0
77524,1
77525,1
77526,1
77527,1
77528,0
77529,0
77530,1
77531,1
77532,0
77533,1
77534,0
77535,0
77536,1
77537,1
77538,0
77539,0
77540,1
77541,0
77542,0
77543,1
77544,1
77545,1
77546,1
77547,1
77548,0
77549,0
77550,0
77551,1
77552,1
77553,1
77554,1
77555,0
77556,0
77557,1
77558,0
77559,1
77560,1
77561,0
77562,1
77563,1
77564,1
77565,0
77566,1
77567,1
77568,1
77569,1
77570,1
77571,0
77572,0
77573,0
77574,1
77575,1
77576,0
77577,0
77578,0
77579,0
77580,1
77581,0
77582,0
77583,1
77584,0
77585,1
77586,0
77587,1
77588,1
77589,1
77590,1
77591,0
77592,1
77593,1
77594,1
77595,0
77596,1
77597,1
77598,0
77599,0
77600,1
77601,0
77602,1
77603,1
77604,0
77605,1
77606,1
77607,0
77608,1
77609,1
77610,0
77611,0
77612,0
77613,1
77614,1
77615,0
77616,1
77617,0
77618,1
77619,1
77620,0
77621,1
77622,1
77623,1
77624,1
77625,1
77626,1
77627,0
77628,1
77629,1
77630,1
77631,1
77632,1
77633,1
77634,0
77635,0
77636,1
77637,0
77638,1
77639,0
77640,0
77641,1
77642,1
77643,0
77644,1
77645,0
77646,1
77647,0
77648,1
77649,0
77650,0
77651,1
77652,1
77653,1
77654,1
77655,0
77656,0
77657,1
77658,0
77659,0
77660,0
77661,1
77662,1
77663,1
77664,0
77665,0
77666,1
77667,0
77668,0
77669,1
77670,0
77671,1
77672,1
77673,0
77674,0
77675,0
77676,1
77677,0
77678,0
77679,0
77680,0
77681,0
77682,0
77683,1
77684,0
77685,0
77686,1
77687,1
77688,0
77689,1
77690,1
77691,1
77692,1
77693,0
77694,0
77695,0
77696,1
77697,1
77698,0
77699,1
77700,1
77701,0
77702,0
77703,1
77704,0
77705,0
77706,1
77707,1
77708,1
77709,0
77710,0
77711,0
77712,0
77713,0
77714,0
77715,1
77716,1
77717,0
77718,0
77719,0
77720,0
77721,1
77722,0
77723,0
77724,1
77725,0
77726,0
77727,1
77728,0
77729,0
77730,1
77731,0
77732,0
77733,1
77734,1
77735,1
77736,0
77737,0
77738,1
77739,0
77740,0
77741,0
77742,1
77743,1
77744,1
77745,1
77746,1
77747,0
77748,1
77749,0
77750,0
77751,0
77752,1
77753,1
77754,1
77755,1
77756,0
77757,0
77758,1
77759,1
77760,1
77761,1
77762,0
77763,1
77764,1
77765,1
77766,0
77767,0
77768,1
77769,1
77770,1
77771,0
77772,0
77773,0
77774,0
77775,0
77776,1
77777,1
77778,0
77779,1
77780,0
77781,1
77782,0
77783,1
77784,1
77785,0
77786,1
77787,0
77788,0
77789,1
77790,1
77791,1
77792,1
77793,0
77794,1
77795,1
77796,0
77797,1
77798,0
77799,1
77800,0
77801,0
77802,1
77803,0
77804,1
77805,1
77806,1
77807,0
77808,0
77809,0
77810,0
77811,1
77812,0
77813,1
77814,1
77815,0
77816,1
77817,0
77818,1
77819,1
77820,0
77821,1
77822,1
77823,1
77824,1
77825,0
77826,0
77827,0
77828,0
77829,1
77830,1
77831,1
77832,1
77833,0
77834,1
77835,1
77836,1
77837,1
77838,0
77839,0
77840,0
77841,0
77842,1
77843,1
77844,0
77845,1
77846,1
77847,0
77848,1
77849,0
77850,1
77851,0
77852,0
77853,0
77854,0
77855,0
77856,1
77857,0
77858,1
77859,0
77860,0
77861,1
77862,1
77863,0
77864,0
77865,0
77866,1
77867,1
77868,0
77869,1
77870,0
77871,0
77872,0
77873,0
77874,1
77875,0
77876,0
77877,1
77878,1
77879,0
77880,0
77881,1
77882,0
77883,1
77884,1
77885,1
77886,1
77887,0
77888,1
77889,1
77890,0
77891,1
77892,1
77893,0
77894,1
77895,1
77896,1
77897,1
77898,0
77899,1
77900,0
77901,1
77902,1
77903,0
77904,0
77905,0
77906,0
77907,1
77908,1
77909,0
77910,1
77911,1
77912,1
77913,0
77914,0
77915,0
77916,0
77917,0
77918,1
77919,1
77920,0
77921,1
77922,0
77923,1
77924,0
77925,0
77926,0
77927,1
77928,0
77929,0
77930,0
77931,1
77932,0
77933,1
77934,0
77935,0
77936,1
77937,0
77938,0
77939,1
77940,1
77941,1
77942,0
77943,1
77944,1
77945,1
77946,0
77947,0
77948,1
77949,1
77950,0
77951,1
77952,1
77953,0
77954,0
77955,1
77956,0
77957,1
77958,1
77959,0
77960,1
77961,1
77962,1
77963,1
77964,0
77965,0
77966,1
77967,1
77968,1
77969,0
77970,0
77971,0
77972,0
77973,0
77974,0
77975,1
77976,1
77977,0
77978,0
77979,0
77980,0
77981,1
77982,0
77983,1
77984,1
77985,0
77986,1
77987,0
77988,0
77989,0
77990,0
77991,1
77992,1
77993,1
77994,0
77995,1
77996,1
77997,1
77998,0
77999,1
78000,0
78001,0
78002,0
78003,1
78004,1
78005,1
78006,0
78007,1
78008,1
78009,0
78010,0
78011,1
78012,1
78013,1
78014,0
78015,1
78016,0
78017,0
78018,1
78019,1
78020,0
78021,0
78022,0
78023,0
78024,0
78025,0
78026,1
78027,0
78028,1
78029,0
78030,0
78031,1
78032,0
78033,0
78034,0
78035,0
78036,1
78037,1
78038,1
78039,0
78040,1
78041,0
78042,0
78043,0
78044,1
78045,0
78046,0
78047,0
78048,1
78049,0
78050,1
78051,1
78052,1
78053,1
78054,0
78055,0
78056,1
78057,1
78058,0
78059,1
78060,0
78061,1
78062,0
78063,0
78064,0
78065,0
78066,0
78067,0
78068,1
78069,0
78070,1
78071,1
78072,1
78073,1
78074,0
78075,1
78076,1
78077,0
78078,0
78079,0
78080,1
78081,1
78082,1
78083,0
78084,0
78085,0
78086,1
78087,1
78088,1
78089,1
78090,0
78091,0
78092,0
78093,0
78094,0
78095,1
78096,1
78097,0
78098,0
78099,1
78100,0
78101,1
78102,1
78103,1
78104,0
78105,1
78106,1
78107,0
78108,1
78109,1
78110,0
78111,0
78112,1
78113,1
78114,0
78115,0
78116,1
78117,1
78118,0
78119,0
78120,1
78121,1
78122,1
78123,0
78124,0
78125,1
78126,1
78127,1
78128,1
78129,0
78130,1
78131,1
78132,0
78133,0
78134,1
78135,1
78136,1
78137,0
78138,0
78139,0
78140,0
78141,0
78142,0
78143,0
78144,1
78145,0
78146,0
78147,1
78148,0
78149,0
78150,1
78151,1
78152,1
78153,0
78154,1
78155,1
78156,0
78157,1
78158,0
78159,0
78160,1
78161,1
78162,0
78163,1
78164,0
78165,1
78166,1
78167,0
78168,1
78169,0
78170,0
78171,0
78172,1
78173,0
78174,1
78175,0
78176,0
78177,0
78178,0
78179,0
78180,1
78181,0
78182,1
78183,1
78184,1
78185,1
78186,1
78187,1
78188,0
78189,1
78190,0
78191,1
78192,0
78193,0
78194,0
78195,1
78196,0
78197,1
78198,1
78199,1
78200,1
78201,1
78202,0
78203,0
78204,0
78205,1
78206,0
78207,1
78208,0
78209,1
78210,1
78211,0
78212,0
78213,1
78214,0
78215,1
78216,0
78217,0
78218,0
78219,0
78220,1
78221,1
78222,1
78223,0
78224,1
78225,1
78226,0
78227,0
78228,0
78229,1
78230,1
78231,0
78232,1
78233,1
78234,0
78235,0
78236,0
78237,0
78238,1
78239,1
78240,0
78241,1
78242,1
78243,0
78244,0
78245,0
78246,1
78247,0
78248,1
78249,0
78250,0
78251,0
78252,1
78253,1
78254,1
78255,0
78256,0
78257,0
78258,0
78259,0
78260,0
78261,0
78262,0
78263,1
78264,0
78265,1
78266,0
78267,1
78268,1
78269,1
78270,1
78271,0
78272,0
78273,1
78274,1
78275,0
78276,1
78277,1
78278,1
78279,0
78280,1
78281,1
78282,0
78283,0
78284,1
78285,0
78286,1
78287,0
78288,0
78289,0
78290,0
78291,0
78292,0
78293,0
78294,1
78295,0
78296,0
78297,0
78298,0
78299,0
78300,0
78301,1
78302,0
78303,0
78304,1
78305,1
78306,1
78307,0
78308,0
78309,0
78310,0
78311,1
78312,1
78313,1
78314,1
78315,0
78316,1
78317,1
78318,0
78319,1
78320,1
78321,0
78322,0
78323,0
78324,0
78325,0
78326,1
78327,0
78328,1
78329,0
78330,0
78331,1
78332,0
78333,0
78334,1
78335,0
78336,0
78337,0
78338,0
78339,1
78340,1
78341,0
78342,0
78343,0
78344,1
78345,0
78346,0
78347,0
78348,0
78349,0
78350,0
78351,1
78352,0
78353,0
78354,0
78355,0
78356,0
78357,1
78358,1
78359,1
78360,0
78361,0
78362,0
78363,0
78364,1
78365,0
78366,0
78367,0
78368,1
78369,0
78370,1
78371,0
78372,0
78373,0
78374,1
78375,0
78376,0
78377,1
78378,0
78379,0
78380,1
78381,1
78382,0
78383,1
78384,0
78385,1
78386,1
78387,0
78388,0
78389,1
78390,0
78391,0
78392,1
78393,0
78394,0
78395,1
78396,1
78397,0
78398,0
78399,0
78400,0
78401,1
78402,1
78403,1
78404,1
78405,0
78406,1
78407,1
78408,0
78409,0
78410,1
78411,0
78412,0
78413,0
78414,0
78415,0
78416,0
78417,0
78418,1
78419,0
78420,0
78421,1
78422,0
78423,1
78424,0
78425,0
78426,1
78427,0
78428,0
78429,1
78430,1
78431,1
78432,0
78433,1
78434,1
78435,0
78436,1
78437,1
78438,1
78439,1
78440,0
78441,1
78442,1
78443,1
78444,0
78445,0
78446,0
78447,0
78448,0
78449,0
78450,0
78451,1
78452,0
78453,1
78454,0
78455,1
78456,0
78457,0
78458,1
78459,0
78460,0
78461,1
78462,0
78463,0
78464,1
78465,0
78466,1
78467,0
78468,1
78469,1
78470,1
78471,0
78472,1
78473,1
78474,0
78475,1
78476,0
78477,0
78478,0
78479,0
78480,1
78481,1
78482,0
78483,1
78484,1
78485,1
78486,1
78487,1
78488,1
78489,0
78490,0
78491,0
78492,1
78493,0
78494,0
78495,0
78496,0
78497,0
78498,0
78499,0
78500,0
78501,0
78502,0
78503,0
78504,0
78505,1
78506,0
78507,0
78508,1
78509,0
78510,0
78511,1
78512,0
78513,1
78514,0
78515,1
78516,1
78517,0
78518,1
78519,0
78520,0
78521,0
78522,0
78523,1
78524,1
78525,0
78526,1
78527,0
78528,1
78529,1
78530,1
78531,1
78532,1
78533,1
78534,0
78535,0
78536,1
78537,1
78538,1
78539,1
78540,0
78541,0
78542,0
78543,1
78544,1
78545,1
78546,0
78547,1
78548,1
78549,1
78550,1
78551,1
78552,1
78553,1
78554,0
78555,1
78556,1
78557,0
78558,0
78559,0
78560,1
78561,0
78562,1
78563,0
78564,1
78565,0
78566,0
78567,1
78568,1
78569,1
78570,1
78571,1
78572,0
78573,0
78574,0
78575,1
78576,0
78577,0
78578,1
78579,0
78580,1
78581,1
78582,0
78583,0
78584,1
78585,0
78586,0
78587,1
78588,0
78589,0
78590,1
78591,0
78592,1
78593,1
78594,0
78595,0
78596,1
78597,1
78598,1
78599,1
78600,1
78601,1
78602,1
78603,1
78604,1
78605,1
78606,1
78607,0
78608,0
78609,0
78610,0
78611,1
78612,0
78613,0
78614,1
78615,1
78616,0
78617,1
78618,0
78619,0
78620,0
78621,1
78622,1
78623,0
78624,0
78625,1
78626,1
78627,0
78628,1
78629,1
78630,0
78631,0
78632,1
78633,0
78634,1
78635,0
78636,0
78637,0
78638,1
78639,0
78640,0
78641,1
78642,1
78643,1
78644,0
78645,1
78646,0
78647,1
78648,0
78649,1
78650,0
78651,1
78652,1
78653,0
78654,0
78655,1
78656,0
78657,0
78658,0
78659,1
78660,0
78661,1
78662,1
78663,0
78664,1
78665,1
78666,0
78667,0
78668,1
78669,1
78670,0
78671,1
78672,1
78673,1
78674,1
78675,0
78676,0
78677,1
78678,0
78679,1
78680,1
78681,0
78682,0
78683,0
78684,1
78685,1
78686,1
78687,1
78688,0
78689,1
78690,0
78691,0
78692,0
78693,0
78694,1
78695,0
78696,1
78697,0
78698,0
78699,1
78700,0
78701,0
78702,0
78703,1
78704,0
78705,0
78706,0
78707,1
78708,1
78709,1
78710,0
78711,0
78712,0
78713,0
78714,0
78715,0
78716,0
78717,0
78718,0
78719,0
78720,1
78721,1
78722,0
78723,1
78724,0
78725,0
78726,1
78727,1
78728,1
78729,0
78730,0
78731,1
78732,1
78733,0
78734,1
78735,1
78736,1
78737,1
78738,0
78739,1
78740,0
78741,0
78742,0
78743,1
78744,0
78745,1
78746,1
78747,1
78748,0
78749,1
78750,0
78751,1
78752,0
78753,0
78754,0
78755,1
78756,1
78757,1
78758,0
78759,1
78760,1
78761,1
78762,0
78763,0
78764,1
78765,0
78766,1
78767,1
78768,0
78769,1
78770,1
78771,1
78772,0
78773,1
78774,1
78775,0
78776,1
78777,1
78778,0
78779,0
78780,1
78781,0
78782,0
78783,0
78784,0
78785,0
78786,0
78787,1
78788,1
78789,1
78790,0
78791,1
78792,0
78793,0
78794,1
78795,1
78796,1
78797,1
78798,0
78799,0
78800,0
78801,0
78802,0
78803,1
78804,0
78805,1
78806,1
78807,1
78808,1
78809,1
78810,0
78811,1
78812,0
78813,1
78814,1
78815,1
78816,0
78817,1
78818,0
78819,0
78820,0
78821,0
78822,0
78823,1
78824,0
78825,0
78826,0
78827,0
78828,1
78829,1
78830,0
78831,1
78832,0
78833,0
78834,0
78835,0
78836,1
78837,1
78838,0
78839,1
78840,0
78841,1
78842,1
78843,0
78844,1
78845,1
78846,1
78847,0
78848,0
78849,1
78850,0
78851,0
78852,0
78853,0
78854,1
78855,1
78856,0
78857,0
78858,1
78859,1
78860,1
78861,1
78862,1
78863,1
78864,1
78865,1
78866,0
78867,1
78868,1
78869,0
78870,1
78871,0
78872,1
78873,1
78874,1
78875,0
78876,1
78877,1
78878,0
78879,1
78880,0
78881,0
78882,1
78883,0
78884,0
78885,0
78886,0
78887,1
78888,1
78889,0
78890,0
78891,0
78892,0
78893,0
78894,1
78895,0
78896,0
78897,1
78898,0
78899,0
78900,1
78901,1
78902,1
78903,0
78904,1
78905,1
78906,1
78907,0
78908,0
78909,1
78910,0
78911,0
78912,1
78913,0
78914,1
78915,0
78916,0
78917,0
78918,0
78919,0
78920,1
78921,1
78922,1
78923,0
78924,1
78925,1
78926,1
78927,0
78928,0
78929,0
78930,0
78931,0
78932,0
78933,0
78934,1
78935,0
78936,1
78937,0
78938,1
78939,0
78940,1
78941,1
78942,1
78943,0
78944,1
78945,0
78946,0
78947,0
78948,1
78949,1
78950,1
78951,1
78952,0
78953,1
78954,0
78955,1
78956,1
78957,0
78958,0
78959,1
78960,1
78961,1
78962,1
78963,0
78964,1
78965,0
78966,0
78967,1
78968,0
78969,1
78970,0
78971,1
78972,1
78973,1
78974,0
78975,1
78976,0
78977,0
78978,1
78979,1
78980,1
78981,0
78982,1
78983,1
78984,0
78985,0
78986,0
78987,0
78988,1
78989,0
78990,0
78991,1
78992,1
78993,1
78994,1
78995,1
78996,1
78997,0
78998,0
78999,1
79000,0
79001,0
79002,0
79003,0
79004,0
79005,1
79006,1
79007,1
79008,0
79009,1
79010,1
79011,1
79012,0
79013,0
79014,0
79015,1
79016,1
79017,0
79018,0
79019,0
79020,1
79021,0
79022,0
79023,0
79024,1
79025,1
79026,1
79027,0
79028,1
79029,1
79030,0
79031,0
79032,1
79033,0
79034,1
79035,0
79036,1
79037,0
79038,0
79039,0
79040,1
79041,1
79042,1
79043,0
79044,1
79045,0
79046,1
79047,0
79048,0
79049,0
79050,1
79051,0
79052,0
79053,1
79054,0
79055,1
79056,1
79057,1
79058,1
79059,1
79060,0
79061,1
79062,0
79063,1
79064,0
79065,0
79066,1
79067,0
79068,0
79069,1
79070,1
79071,1
79072,0
79073,1
79074,0
79075,0
79076,1
79077,1
79078,0
79079,1
79080,1
79081,1
79082,1
79083,0
79084,0
79085,1
79086,1
79087,0
79088,0
79089,0
79090,1
79091,0
79092,0
79093,1
79094,0
79095,0
79096,0
79097,1
79098,0
79099,0
79100,1
79101,1
79102,1
79103,0
79104,1
79105,0
79106,1
79107,1
79108,0
79109,1
79110,1
79111,0
79112,0
79113,1
79114,0
79115,1
79116,0
79117,1
79118,1
79119,0
79120,1
79121,1
79122,0
79123,1
79124,0
79125,0
79126,0
79127,1
79128,0
79129,1
79130,0
79131,1
79132,1
79133,0
79134,0
79135,0
79136,1
79137,1
79138,1
79139,1
79140,0
79141,0
79142,1
79143,0
79144,0
79145,0
79146,0
79147,0
79148,0
79149,1
79150,0
79151,0
79152,1
79153,0
79154,1
79155,0
79156,1
79157,0
79158,0
79159,1
79160,1
79161,1
79162,1
79163,0
79164,0
79165,0
79166,1
79167,0
79168,0
79169,0
79170,0
79171,1
79172,1
79173,0
79174,0
79175,1
79176,1
79177,0
79178,0
79179,0
79180,0
79181,0
79182,1
79183,0
79184,0
79185,1
79186,1
79187,0
79188,0
79189,1
79190,0
79191,1
79192,0
79193,1
79194,1
79195,1
79196,0
79197,1
79198,1
79199,1
79200,0
79201,0
79202,1
79203,1
79204,0
79205,0
79206,1
79207,0
79208,1
79209,0
79210,1
79211,1
79212,1
79213,1
79214,1
79215,1
79216,0
79217,0
79218,1
79219,1
79220,1
79221,0
79222,0
79223,1
79224,0
79225,0
79226,1
79227,0
79228,0
79229,0
79230,1
79231,0
79232,0
79233,0
79234,1
79235,0
79236,0
79237,0
79238,1
79239,0
79240,1
79241,0
79242,1
79243,1
79244,0
79245,0
79246,0
79247,1
79248,0
79249,0
79250,0
79251,0
79252,0
79253,0
79254,1
79255,1
79256,1
79257,0
79258,0
79259,0
79260,1
79261,0
79262,0
79263,0
79264,0
79265,1
79266,0
79267,1
79268,0
79269,0
79270,1
79271,1
79272,0
