,value
70289,1
70290,1
70291,0
70292,1
70293,1
70294,0
70295,0
70296,1
70297,0
70298,0
70299,0
70300,1
70301,1
70302,0
70303,1
70304,1
70305,0
70306,1
70307,1
70308,0
70309,0
70310,1
70311,0
70312,1
70313,0
70314,0
70315,0
70316,1
70317,1
70318,1
70319,0
70320,0
70321,1
70322,0
70323,1
70324,0
70325,1
70326,0
70327,1
70328,1
70329,0
70330,0
70331,1
70332,1
70333,1
70334,0
70335,1
70336,1
70337,1
70338,1
70339,1
70340,0
70341,1
70342,0
70343,0
70344,0
70345,1
70346,1
70347,1
70348,0
70349,0
70350,1
70351,0
70352,0
70353,1
70354,0
70355,0
70356,0
70357,0
70358,0
70359,1
70360,1
70361,1
70362,0
70363,0
70364,1
70365,0
70366,0
70367,0
70368,0
70369,1
70370,1
70371,1
70372,1
70373,1
70374,1
70375,0
70376,0
70377,1
70378,1
70379,0
70380,0
70381,1
70382,1
70383,0
70384,1
70385,0
70386,1
70387,0
70388,0
70389,0
70390,0
70391,1
70392,1
70393,0
70394,1
70395,1
70396,0
70397,1
70398,1
70399,0
70400,1
70401,0
70402,0
70403,0
70404,1
70405,0
70406,1
70407,0
70408,1
70409,1
70410,0
70411,1
70412,0
70413,1
70414,1
70415,1
70416,0
70417,0
70418,1
70419,1
70420,0
70421,0
70422,0
70423,1
70424,0
70425,1
70426,0
70427,0
70428,0
70429,1
70430,1
70431,1
70432,1
70433,1
70434,1
70435,1
70436,0
70437,0
70438,1
70439,0
70440,1
70441,0
70442,1
70443,1
70444,0
70445,1
70446,0
70447,1
70448,0
70449,1
70450,0
70451,1
70452,0
70453,0
70454,0
70455,1
70456,1
70457,0
70458,1
70459,0
70460,0
70461,0
70462,1
70463,1
70464,1
70465,0
70466,0
70467,1
70468,1
70469,1
70470,0
70471,1
70472,1
70473,0
70474,0
70475,1
70476,0
70477,1
70478,1
70479,1
70480,0
70481,0
70482,0
70483,1
70484,1
70485,0
70486,1
70487,0
70488,0
70489,0
70490,1
70491,1
70492,1
70493,0
70494,0
70495,1
70496,0
70497,0
70498,0
70499,1
70500,0
70501,1
70502,0
70503,1
70504,0
70505,0
70506,0
70507,1
70508,0
70509,0
70510,1
70511,1
70512,0
70513,0
70514,1
70515,0
70516,1
70517,1
70518,0
70519,1
70520,0
70521,1
70522,0
70523,1
70524,1
70525,1
70526,1
70527,1
70528,0
70529,0
70530,1
70531,0
70532,1
70533,0
70534,1
70535,1
70536,0
70537,0
70538,0
70539,1
70540,1
70541,1
70542,1
70543,0
70544,0
70545,0
70546,0
70547,1
70548,1
70549,0
70550,0
70551,1
70552,1
70553,1
70554,0
70555,1
70556,1
70557,1
70558,0
70559,0
70560,0
70561,0
70562,0
70563,1
70564,0
70565,0
70566,1
70567,1
70568,1
70569,0
70570,0
70571,1
70572,1
70573,0
70574,0
70575,0
70576,1
70577,0
70578,0
70579,0
70580,0
70581,0
70582,0
70583,0
70584,1
70585,0
70586,1
70587,0
70588,0
70589,0
70590,0
70591,1
70592,0
70593,0
70594,1
70595,0
70596,1
70597,1
70598,1
70599,1
70600,0
70601,0
70602,0
70603,0
70604,0
70605,1
70606,0
70607,1
70608,0
70609,1
70610,0
70611,0
70612,0
70613,1
70614,0
70615,1
70616,0
70617,0
70618,1
70619,0
70620,1
70621,1
70622,0
70623,1
70624,0
70625,1
70626,0
70627,0
70628,0
70629,0
70630,1
70631,0
70632,0
70633,1
70634,1
70635,1
70636,1
70637,1
70638,0
70639,0
70640,0
70641,1
70642,1
70643,1
70644,0
70645,0
70646,0
70647,1
70648,1
70649,0
70650,0
70651,0
70652,1
70653,0
70654,0
70655,0
70656,0
70657,0
70658,1
70659,0
70660,1
70661,1
70662,1
70663,0
70664,0
70665,1
70666,1
70667,0
70668,1
70669,1
70670,0
70671,1
70672,1
70673,1
70674,0
70675,1
70676,1
70677,1
70678,1
70679,1
70680,0
70681,1
70682,0
70683,0
70684,0
70685,0
70686,0
70687,1
70688,1
70689,0
70690,0
70691,0
70692,0
70693,0
70694,1
70695,0
70696,0
70697,1
70698,1
70699,0
70700,1
70701,0
70702,1
70703,1
70704,1
70705,1
70706,0
70707,0
70708,0
70709,1
70710,0
70711,0
70712,1
70713,1
70714,1
70715,0
70716,1
70717,0
70718,1
70719,0
70720,1
70721,1
70722,1
70723,1
70724,0
70725,0
70726,0
70727,0
70728,0
70729,0
70730,1
70731,1
70732,0
70733,0
70734,0
70735,0
70736,1
70737,0
70738,0
70739,0
70740,1
70741,1
70742,1
70743,1
70744,0
70745,1
70746,1
70747,1
70748,0
70749,1
70750,1
70751,0
70752,0
70753,0
70754,1
70755,1
70756,0
70757,1
70758,1
70759,1
70760,1
70761,0
70762,1
70763,1
70764,1
70765,1
70766,1
70767,1
70768,1
70769,0
70770,0
70771,0
70772,1
70773,1
70774,1
70775,0
70776,1
70777,0
70778,0
70779,0
70780,1
70781,0
70782,0
70783,0
70784,0
70785,0
70786,0
70787,0
70788,0
70789,1
70790,0
70791,0
70792,0
70793,1
70794,1
70795,0
70796,0
70797,0
70798,0
70799,1
70800,1
70801,0
70802,1
70803,0
70804,0
70805,0
70806,0
70807,1
70808,0
70809,1
70810,1
70811,1
70812,0
70813,1
70814,0
70815,1
70816,1
70817,0
70818,0
70819,0
70820,1
70821,1
70822,1
70823,0
70824,1
70825,1
70826,0
70827,0
70828,1
70829,0
70830,0
70831,0
70832,0
70833,1
70834,0
70835,0
70836,1
70837,1
70838,0
70839,0
70840,1
70841,1
70842,1
70843,0
70844,1
70845,1
70846,1
70847,1
70848,0
70849,0
70850,0
70851,1
70852,1
70853,1
70854,1
70855,1
70856,0
70857,1
70858,1
70859,1
70860,1
70861,1
70862,0
70863,0
70864,0
70865,0
70866,1
70867,0
70868,1
70869,0
70870,0
70871,1
70872,0
70873,0
70874,1
70875,0
70876,1
70877,0
70878,0
70879,0
70880,1
70881,0
70882,1
70883,1
70884,0
70885,0
70886,1
70887,1
70888,0
70889,1
70890,0
70891,1
70892,0
70893,0
70894,0
70895,1
70896,0
70897,0
70898,0
70899,0
70900,1
70901,1
70902,0
70903,0
70904,1
70905,1
70906,0
70907,1
70908,1
70909,1
70910,1
70911,1
70912,0
70913,1
70914,1
70915,0
70916,0
70917,1
70918,1
70919,0
70920,0
70921,1
70922,0
70923,1
70924,1
70925,0
70926,0
70927,0
70928,1
70929,1
70930,1
70931,1
70932,1
70933,0
70934,1
70935,1
70936,1
70937,1
70938,0
70939,0
70940,0
70941,0
70942,0
70943,1
70944,1
70945,0
70946,0
70947,1
70948,1
70949,0
70950,0
70951,0
70952,0
70953,0
70954,0
70955,1
70956,1
70957,1
70958,0
70959,0
70960,0
70961,0
70962,1
70963,1
70964,0
70965,0
70966,0
70967,1
70968,0
70969,1
70970,0
70971,1
70972,0
70973,1
70974,1
70975,1
70976,1
70977,0
70978,1
70979,0
70980,0
70981,1
70982,0
70983,0
70984,0
70985,1
70986,0
70987,0
70988,1
70989,0
70990,1
70991,1
70992,1
70993,1
70994,0
70995,1
70996,0
70997,1
70998,0
70999,0
71000,1
71001,0
71002,0
71003,1
71004,1
71005,1
71006,0
71007,0
71008,0
71009,0
71010,1
71011,0
71012,1
71013,0
71014,0
71015,0
71016,0
71017,1
71018,0
71019,0
71020,1
71021,0
71022,1
71023,1
71024,0
71025,0
71026,1
71027,0
71028,0
71029,1
71030,0
71031,1
71032,1
71033,0
71034,0
71035,1
71036,0
71037,1
71038,1
71039,0
71040,0
71041,0
71042,1
71043,0
71044,1
71045,1
71046,0
71047,0
71048,1
71049,0
71050,1
71051,1
71052,0
71053,1
71054,1
71055,0
71056,1
71057,0
71058,0
71059,0
71060,0
71061,0
71062,0
71063,1
71064,1
71065,0
71066,1
71067,0
71068,0
71069,1
71070,1
71071,1
71072,0
71073,0
71074,1
71075,1
71076,0
71077,1
71078,0
71079,0
71080,0
71081,0
71082,0
71083,1
71084,0
71085,1
71086,1
71087,0
71088,0
71089,1
71090,0
71091,0
71092,0
71093,1
71094,1
71095,1
71096,0
71097,0
71098,0
71099,0
71100,0
71101,1
71102,0
71103,1
71104,0
71105,0
71106,0
71107,1
71108,1
71109,0
71110,1
71111,0
71112,1
71113,0
71114,0
71115,0
71116,1
71117,1
71118,0
71119,0
71120,0
71121,0
71122,1
71123,0
71124,1
71125,0
71126,0
71127,1
71128,0
71129,0
71130,1
71131,0
71132,1
71133,0
71134,0
71135,1
71136,1
71137,1
71138,0
71139,1
71140,0
71141,0
71142,1
71143,0
71144,1
71145,1
71146,0
71147,1
71148,0
71149,0
71150,0
71151,0
71152,0
71153,0
71154,0
71155,1
71156,1
71157,1
71158,0
71159,0
71160,1
71161,0
71162,0
71163,0
71164,0
71165,0
71166,1
71167,1
71168,1
71169,0
71170,1
71171,1
71172,1
71173,1
71174,1
71175,0
71176,0
71177,1
71178,0
71179,0
71180,0
71181,0
71182,1
71183,0
71184,1
71185,0
71186,0
71187,0
71188,1
71189,0
71190,0
71191,1
71192,1
71193,1
71194,0
71195,0
71196,0
71197,0
71198,0
71199,1
71200,0
71201,0
71202,0
71203,1
71204,0
71205,1
71206,1
71207,1
71208,1
71209,1
71210,1
71211,1
71212,1
71213,0
71214,1
71215,1
71216,1
71217,1
71218,1
71219,1
71220,0
71221,1
71222,1
71223,1
71224,0
71225,1
71226,0
71227,1
71228,0
71229,1
71230,1
71231,0
71232,0
71233,1
71234,1
71235,0
71236,0
71237,1
71238,1
71239,1
71240,0
71241,0
71242,1
71243,1
71244,0
71245,0
71246,1
71247,0
71248,0
71249,1
71250,1
71251,1
71252,0
71253,0
71254,1
71255,0
71256,1
71257,1
71258,1
71259,1
71260,1
71261,1
71262,1
71263,0
71264,1
71265,1
71266,1
71267,1
71268,0
71269,0
71270,1
71271,1
71272,0
71273,1
71274,0
71275,0
71276,1
71277,0
71278,0
71279,1
71280,1
71281,0
71282,1
71283,1
71284,1
71285,0
71286,0
71287,1
71288,0
71289,1
71290,1
71291,1
71292,1
71293,0
71294,0
71295,1
71296,1
71297,1
71298,0
71299,1
71300,1
71301,1
71302,1
71303,0
71304,1
71305,1
71306,1
71307,1
71308,1
71309,0
71310,0
71311,0
71312,1
71313,0
71314,1
71315,0
71316,1
71317,0
71318,1
71319,1
71320,1
71321,1
71322,0
71323,0
71324,1
71325,0
71326,1
71327,1
71328,0
71329,1
71330,1
71331,1
71332,0
71333,1
71334,0
71335,1
71336,1
71337,1
71338,0
71339,0
71340,1
71341,1
71342,1
71343,1
71344,1
71345,0
71346,1
71347,0
71348,1
71349,0
71350,0
71351,0
71352,1
71353,1
71354,1
71355,1
71356,0
71357,1
71358,0
71359,0
71360,0
71361,0
71362,1
71363,1
71364,0
71365,1
71366,0
71367,0
71368,0
71369,1
71370,1
71371,0
71372,1
71373,0
71374,0
71375,0
71376,1
71377,0
71378,0
71379,0
71380,0
71381,1
71382,1
71383,0
71384,0
71385,0
71386,1
71387,0
71388,1
71389,1
71390,0
71391,1
71392,1
71393,0
71394,1
71395,0
71396,1
71397,0
71398,0
71399,1
71400,0
71401,0
71402,1
71403,0
71404,0
71405,1
71406,0
71407,0
71408,1
71409,0
71410,1
71411,0
71412,0
71413,1
71414,1
71415,0
71416,1
71417,0
71418,1
71419,0
71420,1
71421,0
71422,0
71423,0
71424,0
71425,0
71426,0
71427,0
71428,0
71429,1
71430,0
71431,1
71432,0
71433,1
71434,0
71435,1
71436,0
71437,0
71438,0
71439,1
71440,1
71441,0
71442,0
71443,1
71444,1
71445,1
71446,1
71447,0
71448,0
71449,0
71450,1
71451,0
71452,0
71453,0
71454,1
71455,1
71456,0
71457,1
71458,0
71459,1
71460,0
71461,0
71462,0
71463,1
71464,0
71465,0
71466,1
71467,0
71468,1
71469,0
71470,0
71471,1
71472,0
71473,0
71474,1
71475,0
71476,0
71477,0
71478,1
71479,1
71480,1
71481,0
71482,1
71483,1
71484,0
71485,1
71486,1
71487,1
71488,1
71489,0
71490,0
71491,0
71492,0
71493,1
71494,0
71495,0
71496,0
71497,0
71498,0
71499,0
71500,0
71501,1
71502,1
71503,1
71504,1
71505,0
71506,1
71507,0
71508,0
71509,0
71510,1
71511,0
71512,1
71513,0
71514,0
71515,0
71516,1
71517,0
71518,1
71519,0
71520,1
71521,1
71522,0
71523,1
71524,1
71525,0
71526,0
71527,0
71528,1
71529,0
71530,0
71531,0
71532,0
71533,1
71534,1
71535,0
71536,0
71537,1
71538,1
71539,1
71540,1
71541,0
71542,1
71543,1
71544,1
71545,0
71546,0
71547,0
71548,0
71549,0
71550,0
71551,0
71552,1
71553,0
71554,1
71555,0
71556,0
71557,1
71558,1
71559,0
71560,1
71561,0
71562,0
71563,1
71564,0
71565,0
71566,0
71567,1
71568,1
71569,1
71570,1
71571,0
71572,1
71573,1
71574,0
71575,1
71576,1
71577,1
71578,1
71579,0
71580,1
71581,0
71582,1
71583,1
71584,1
71585,1
71586,0
71587,1
71588,0
71589,1
71590,0
71591,0
71592,1
71593,0
71594,0
71595,1
71596,0
71597,0
71598,0
71599,0
71600,1
71601,1
71602,0
71603,0
71604,0
71605,0
71606,1
71607,0
71608,0
71609,1
71610,0
71611,0
71612,0
71613,0
71614,1
71615,1
71616,1
71617,0
71618,0
71619,0
71620,0
71621,0
71622,0
71623,0
71624,0
71625,0
71626,0
71627,1
71628,0
71629,1
71630,0
71631,1
71632,0
71633,0
71634,0
71635,0
71636,0
71637,1
71638,0
71639,0
71640,1
71641,1
71642,0
71643,0
71644,1
71645,0
71646,1
71647,1
71648,1
71649,1
71650,0
71651,1
71652,0
71653,0
71654,0
71655,1
71656,1
71657,1
71658,1
71659,0
71660,1
71661,1
71662,1
71663,0
71664,0
71665,1
71666,1
71667,0
71668,0
71669,1
71670,0
71671,1
71672,1
71673,0
71674,1
71675,0
71676,1
71677,0
71678,1
71679,0
71680,0
71681,1
71682,0
71683,0
71684,0
71685,1
71686,1
71687,1
71688,1
71689,1
71690,0
71691,1
71692,0
71693,1
71694,0
71695,1
71696,0
71697,0
71698,1
71699,1
71700,1
71701,0
71702,1
71703,0
71704,1
71705,1
71706,0
71707,0
71708,0
71709,1
71710,0
71711,1
71712,0
71713,0
71714,1
71715,0
71716,0
71717,1
71718,0
71719,1
71720,0
71721,1
71722,1
71723,1
71724,1
71725,1
71726,1
71727,1
71728,1
71729,1
71730,1
71731,0
71732,0
71733,1
71734,0
71735,0
71736,1
71737,0
71738,1
71739,0
71740,1
71741,0
71742,0
71743,1
71744,1
71745,1
71746,0
71747,1
71748,1
71749,0
71750,1
71751,0
71752,1
71753,0
71754,0
71755,0
71756,1
71757,0
71758,1
71759,0
71760,1
71761,1
71762,0
71763,1
71764,0
71765,1
71766,1
71767,1
71768,0
71769,0
71770,1
71771,0
71772,1
71773,1
71774,0
71775,1
71776,0
71777,0
71778,1
71779,0
71780,1
71781,0
71782,1
71783,1
71784,0
71785,0
71786,1
71787,0
71788,1
71789,0
71790,0
71791,0
71792,1
71793,0
71794,0
71795,0
71796,1
71797,0
71798,1
71799,0
71800,0
71801,1
71802,1
71803,0
71804,0
71805,0
71806,1
71807,0
71808,1
71809,0
71810,0
71811,0
71812,0
71813,0
71814,0
71815,1
71816,0
71817,0
71818,1
71819,1
71820,1
71821,1
71822,1
71823,0
71824,1
71825,1
71826,1
71827,1
71828,0
71829,1
71830,0
71831,1
71832,0
71833,1
71834,1
71835,1
71836,0
71837,0
71838,1
71839,0
71840,0
71841,1
71842,0
71843,1
71844,0
71845,0
71846,0
71847,0
71848,1
71849,1
71850,0
71851,1
71852,1
71853,0
71854,0
71855,1
71856,1
71857,1
71858,0
71859,1
71860,1
71861,0
71862,0
71863,1
71864,1
71865,1
71866,0
71867,1
71868,0
71869,0
71870,1
71871,0
71872,1
71873,1
71874,0
71875,1
71876,0
71877,0
71878,1
71879,1
71880,1
71881,1
71882,0
71883,0
71884,0
71885,0
71886,0
71887,1
71888,0
71889,1
71890,0
71891,1
71892,0
71893,1
71894,1
71895,1
71896,0
71897,1
71898,1
71899,0
71900,0
71901,0
71902,0
71903,1
71904,1
71905,0
71906,1
71907,0
71908,0
71909,1
71910,0
71911,1
71912,0
71913,1
71914,0
71915,0
71916,1
71917,0
71918,0
71919,0
71920,0
71921,1
71922,1
71923,0
71924,1
71925,1
71926,1
71927,0
71928,1
71929,0
71930,0
71931,0
71932,0
71933,1
71934,0
71935,0
71936,0
71937,1
71938,0
71939,0
71940,0
71941,1
71942,1
71943,0
71944,0
71945,1
71946,1
71947,0
71948,1
71949,1
71950,0
71951,1
71952,1
71953,0
71954,0
71955,1
71956,0
71957,0
71958,0
71959,1
71960,0
71961,0
71962,1
71963,1
71964,1
71965,0
71966,1
71967,1
71968,0
71969,0
71970,0
71971,1
71972,1
71973,0
71974,0
71975,0
71976,1
71977,1
71978,1
71979,0
71980,1
71981,1
71982,0
71983,0
71984,0
71985,0
71986,0
71987,0
71988,0
71989,0
71990,0
71991,0
71992,1
71993,1
71994,1
71995,1
71996,1
71997,0
71998,1
71999,1
72000,1
72001,1
72002,1
72003,0
72004,1
72005,0
72006,0
72007,0
72008,0
72009,0
72010,1
72011,0
72012,0
72013,0
72014,0
72015,0
72016,1
72017,0
72018,1
72019,0
72020,1
72021,0
72022,0
72023,1
72024,1
72025,1
72026,1
72027,1
72028,0
72029,0
72030,0
72031,1
72032,0
72033,1
72034,0
72035,1
72036,1
72037,1
72038,1
72039,0
72040,1
72041,1
72042,1
72043,0
72044,0
72045,1
72046,1
72047,1
72048,1
72049,1
72050,1
72051,0
72052,0
72053,1
72054,1
72055,1
72056,0
72057,0
72058,1
72059,0
72060,0
72061,0
72062,0
72063,0
72064,1
72065,0
72066,0
72067,1
72068,0
72069,0
72070,0
72071,1
72072,0
72073,0
72074,0
72075,1
72076,1
72077,0
72078,0
72079,1
72080,0
72081,0
72082,1
72083,1
72084,0
72085,1
72086,1
72087,1
72088,0
72089,1
72090,0
72091,0
72092,0
72093,1
72094,1
72095,0
72096,1
72097,1
72098,0
72099,1
72100,0
72101,1
72102,1
72103,0
72104,0
72105,0
72106,1
72107,0
72108,1
72109,1
72110,1
72111,0
72112,0
72113,1
72114,1
72115,0
72116,1
72117,1
72118,0
72119,1
72120,1
72121,1
72122,1
72123,1
72124,1
72125,1
72126,1
72127,1
72128,0
72129,0
72130,0
72131,0
72132,1
72133,1
72134,1
72135,0
72136,0
72137,1
72138,0
72139,1
72140,0
72141,0
72142,0
72143,1
72144,0
72145,1
72146,1
72147,1
72148,1
72149,0
72150,1
72151,0
72152,0
72153,0
72154,0
72155,0
72156,0
72157,0
72158,0
72159,1
72160,0
72161,0
72162,0
72163,0
72164,0
72165,1
72166,0
72167,0
72168,0
72169,1
72170,0
72171,1
72172,0
72173,1
72174,1
72175,0
72176,1
72177,1
72178,1
72179,1
72180,0
72181,0
72182,0
72183,0
72184,1
72185,0
72186,0
72187,1
72188,0
72189,0
72190,0
72191,0
72192,1
72193,0
72194,1
72195,0
72196,0
72197,0
72198,1
72199,0
72200,0
72201,0
72202,1
72203,1
72204,0
72205,0
72206,0
72207,0
72208,1
72209,0
72210,1
72211,0
72212,0
72213,0
72214,0
72215,0
72216,1
72217,0
72218,0
72219,0
72220,0
72221,0
72222,0
72223,0
72224,1
72225,0
72226,1
72227,0
72228,0
72229,0
72230,0
72231,0
72232,0
72233,0
72234,0
72235,1
72236,0
72237,1
72238,0
72239,0
72240,1
72241,1
72242,0
72243,1
72244,0
72245,0
72246,0
72247,1
72248,1
72249,0
72250,0
72251,1
72252,0
72253,1
72254,0
72255,0
72256,0
72257,1
72258,0
72259,0
72260,1
72261,0
72262,0
72263,0
72264,0
72265,1
72266,0
72267,1
72268,1
72269,1
72270,1
72271,0
72272,1
72273,1
72274,0
72275,0
72276,1
72277,1
72278,0
72279,1
72280,1
72281,1
72282,0
72283,0
72284,1
72285,1
72286,0
72287,0
72288,1
72289,0
72290,1
72291,0
72292,0
72293,0
72294,0
72295,0
72296,0
72297,1
72298,0
72299,1
72300,1
72301,1
72302,0
72303,1
72304,1
72305,1
72306,0
72307,1
72308,0
72309,1
72310,1
72311,1
72312,0
72313,1
72314,1
72315,0
72316,1
72317,1
72318,1
72319,1
72320,0
72321,0
72322,0
72323,0
72324,0
72325,0
72326,1
72327,1
72328,0
72329,0
72330,1
72331,0
72332,1
72333,1
72334,1
72335,0
72336,1
72337,1
72338,0
72339,1
72340,0
72341,1
72342,1
72343,1
72344,1
72345,0
72346,1
72347,1
72348,1
72349,1
72350,0
72351,1
72352,1
72353,0
72354,1
72355,0
72356,0
72357,1
72358,0
72359,0
72360,1
72361,0
72362,1
72363,0
72364,1
72365,1
72366,0
72367,0
72368,0
72369,1
72370,1
72371,0
72372,0
72373,1
72374,1
72375,0
72376,0
72377,1
72378,0
72379,0
72380,0
72381,0
72382,0
72383,0
72384,0
72385,0
72386,0
72387,0
72388,0
72389,1
72390,0
72391,1
72392,0
72393,1
72394,0
72395,1
72396,0
72397,1
72398,1
72399,1
72400,1
72401,1
72402,0
72403,1
72404,0
72405,0
72406,1
72407,1
72408,0
72409,0
72410,1
72411,0
72412,0
72413,1
72414,0
72415,0
72416,0
72417,1
72418,0
72419,1
72420,1
72421,0
72422,1
72423,0
72424,0
72425,1
72426,0
72427,1
72428,0
72429,1
72430,0
72431,1
72432,0
72433,0
72434,1
72435,0
72436,1
72437,1
72438,0
72439,1
72440,0
72441,0
72442,0
72443,1
72444,0
72445,0
72446,0
72447,1
72448,1
72449,0
72450,1
72451,1
72452,0
72453,1
72454,0
72455,0
72456,1
72457,0
72458,0
72459,0
72460,1
72461,1
72462,1
72463,0
72464,1
72465,1
72466,0
72467,1
72468,0
72469,0
72470,1
72471,1
72472,1
72473,0
72474,1
72475,1
72476,0
72477,0
72478,0
72479,1
72480,0
72481,0
72482,1
72483,1
72484,0
72485,1
72486,0
72487,1
72488,0
72489,0
72490,1
72491,0
72492,1
72493,1
72494,1
72495,0
72496,1
72497,0
72498,1
72499,1
72500,0
72501,1
72502,0
72503,1
72504,1
72505,1
72506,0
72507,0
72508,0
72509,0
72510,1
72511,1
72512,1
72513,0
72514,1
72515,0
72516,1
72517,0
72518,1
72519,0
72520,1
72521,0
72522,1
72523,0
72524,0
72525,0
72526,1
72527,1
72528,1
72529,1
72530,1
72531,1
72532,0
72533,0
72534,0
72535,0
72536,1
72537,1
72538,0
72539,1
72540,1
72541,1
72542,0
72543,0
72544,0
72545,1
72546,0
72547,1
72548,1
72549,1
72550,1
72551,0
72552,0
72553,1
72554,1
72555,0
72556,0
72557,0
72558,1
72559,0
72560,0
72561,0
72562,0
72563,1
72564,1
72565,0
72566,1
72567,1
72568,1
72569,0
72570,1
72571,1
72572,1
72573,1
72574,1
72575,0
72576,1
72577,0
72578,1
72579,0
72580,1
72581,1
72582,0
72583,0
72584,1
72585,1
72586,0
72587,1
72588,0
72589,0
72590,1
72591,1
72592,1
72593,0
72594,1
72595,1
72596,1
72597,0
72598,1
72599,1
72600,0
72601,1
72602,1
72603,0
72604,1
72605,1
72606,0
72607,1
72608,1
72609,1
72610,0
72611,0
72612,1
72613,0
72614,1
72615,0
72616,0
72617,0
72618,0
72619,0
72620,1
72621,0
72622,0
72623,0
72624,0
72625,0
72626,1
72627,0
72628,1
72629,0
72630,1
72631,0
72632,1
72633,0
72634,0
72635,1
72636,0
72637,0
72638,0
72639,0
72640,1
72641,0
72642,0
72643,1
72644,0
72645,0
72646,1
72647,0
72648,0
72649,0
72650,1
72651,0
72652,1
72653,1
72654,0
72655,0
72656,0
72657,0
72658,1
72659,1
72660,1
72661,1
72662,0
72663,0
72664,0
72665,0
72666,0
72667,1
72668,0
72669,1
72670,0
72671,0
72672,1
72673,0
72674,0
72675,1
72676,1
72677,0
72678,0
72679,1
72680,1
72681,1
72682,1
72683,0
72684,0
72685,1
72686,1
72687,1
72688,0
72689,0
72690,0
72691,0
72692,0
72693,0
72694,1
72695,0
72696,1
72697,0
72698,1
72699,0
72700,1
72701,0
72702,0
72703,1
72704,1
72705,1
72706,1
72707,1
72708,0
72709,1
72710,1
72711,1
72712,0
72713,0
72714,0
72715,0
72716,1
72717,1
72718,1
72719,1
72720,0
72721,1
72722,0
72723,1
72724,0
72725,1
72726,1
72727,0
72728,0
72729,1
72730,0
72731,1
72732,0
72733,0
72734,0
72735,0
72736,1
72737,0
72738,0
72739,1
72740,0
72741,0
72742,0
72743,1
72744,1
72745,1
72746,0
72747,0
72748,0
72749,0
72750,0
72751,0
72752,1
72753,0
72754,1
72755,0
72756,0
72757,0
72758,1
72759,1
72760,1
72761,0
72762,0
72763,0
72764,0
72765,0
72766,1
72767,0
72768,0
72769,1
72770,0
72771,0
72772,0
72773,0
72774,0
72775,1
72776,1
72777,1
72778,0
72779,1
72780,1
72781,1
72782,0
72783,1
72784,1
72785,1
72786,0
72787,1
72788,1
72789,0
72790,1
72791,0
72792,0
72793,1
72794,1
72795,1
72796,1
72797,1
72798,0
72799,0
72800,0
72801,0
72802,1
72803,0
72804,0
72805,0
72806,0
72807,1
72808,1
72809,1
72810,0
72811,0
72812,0
72813,0
72814,0
72815,1
72816,0
72817,1
72818,1
72819,0
72820,1
72821,0
72822,0
72823,1
72824,1
72825,1
72826,1
72827,0
72828,0
72829,0
72830,1
72831,0
72832,1
72833,0
72834,1
72835,0
72836,0
72837,1
72838,1
72839,0
72840,1
72841,0
72842,0
72843,0
72844,0
72845,0
72846,1
72847,1
72848,1
72849,0
72850,0
72851,1
72852,0
72853,0
72854,1
72855,1
72856,1
72857,1
72858,0
72859,1
72860,0
72861,1
72862,0
72863,0
72864,0
72865,0
72866,1
72867,1
72868,0
72869,0
72870,0
72871,1
72872,0
72873,0
72874,0
72875,1
72876,1
72877,1
72878,0
72879,0
72880,0
72881,0
72882,0
72883,0
72884,0
72885,0
72886,0
72887,1
72888,0
72889,0
72890,0
72891,0
72892,1
72893,0
72894,1
72895,0
72896,0
72897,0
72898,0
72899,1
72900,0
72901,1
72902,0
72903,0
72904,0
72905,0
72906,0
72907,0
72908,0
72909,0
72910,0
72911,0
72912,0
72913,0
72914,0
72915,1
72916,1
72917,0
72918,1
72919,0
72920,0
72921,0
72922,0
72923,1
72924,0
72925,0
72926,0
72927,0
72928,1
72929,1
72930,0
72931,1
72932,0
72933,0
72934,0
72935,0
72936,0
72937,1
72938,1
72939,1
72940,0
72941,0
72942,1
72943,0
72944,1
72945,1
72946,1
72947,1
72948,1
72949,1
72950,0
72951,1
72952,1
72953,0
72954,1
72955,1
72956,1
72957,1
72958,1
72959,0
72960,1
72961,1
72962,0
72963,0
72964,1
72965,0
72966,1
72967,1
72968,1
72969,1
72970,0
72971,1
72972,1
72973,0
72974,0
72975,0
72976,0
72977,1
72978,1
72979,0
72980,1
72981,1
72982,1
72983,0
72984,0
72985,0
72986,0
72987,0
72988,0
72989,1
72990,0
72991,0
72992,0
72993,1
72994,0
72995,1
72996,1
72997,0
72998,0
72999,1
73000,0
73001,1
73002,1
73003,1
73004,1
73005,0
73006,0
73007,1
73008,0
73009,0
73010,1
73011,0
73012,0
73013,0
73014,0
73015,0
73016,1
73017,0
73018,0
73019,1
73020,0
73021,1
73022,1
73023,0
73024,1
73025,1
73026,0
73027,0
73028,0
73029,0
73030,1
73031,0
73032,0
73033,0
73034,1
73035,0
73036,1
73037,1
73038,1
73039,0
73040,0
73041,0
73042,0
73043,0
73044,1
73045,1
73046,0
73047,0
73048,1
73049,1
73050,1
73051,0
73052,1
73053,0
73054,0
73055,0
73056,0
73057,0
73058,0
73059,1
73060,1
73061,1
73062,1
73063,0
73064,0
73065,0
73066,0
73067,1
73068,0
73069,1
73070,0
73071,1
73072,0
73073,0
73074,0
73075,0
73076,0
73077,0
73078,0
73079,0
73080,1
73081,1
73082,0
73083,0
73084,0
73085,0
73086,0
73087,0
