seq,target
[GalOPyr(b1-6)Gal(b1-6)Glc(b1-6)Gal(a1-4)GlcA(b1-4)Glc(b1-4)Glc(b1-6)]Glc(a1-4)GlcA(b1-4)GlcA(b1-4)Glc(b1-4)Glc,Bacteria
GalOPyr(b1-6)Gal(b1-6)Glc(b1-6)Gal(a1-4)GlcA(b1-4)Glc(b1-4)Glc(b1-6)[GlcA(b1-4)GlcA(b1-4)Glc(b1-4)]Glc,Bacteria
[GlcOPyr(b1-6)Gal(a1-4)GlcA(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-6)]Glc(a1-4)GlcA(b1-4)GlcA(b1-4)Glc(b1-4)Glc,Bacteria
GlcA(b1-4)GlcA(b1-4)Glc(b1-4)[GalOPyr(b1-3)GlcOPyr(b1-4)Glc(b1-4)Glc(b1-6)]Glc(a1-4)GlcA,Bacteria
Rha(a1-3)Rha(a1-2)RhaOMe(b1-4)Rha,Bacteria
Fuc(a1-2)GalOAc(b1-3)[Fuc(a1-4)]GlcNAc(a1-4)GlcA(b1-4)GalA(a1-3)Glc(b1-6)[3dLyxHepUlosaric(a2-3)GalA(a1-3)Glc(b1-4)]GlcOAc(a1-5)[GalA(a1-7)Kdo(a2-4)]Kdo,Bacteria
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-4)GlcA(b1-4)GalA(a1-3)Glc(b1-6)[3dLyxHepUlosaric(a2-3)GalA(a1-3)Glc(b1-4)]Glc(a1-5)[GalA(a1-7)Kdo(a2-4)]Kdo,Bacteria
3dLyxHepUlosaric(a2-3)GalA(a1-3)Glc(b1-4)[D-4dThrHexA4en(a1-3)Glc(b1-6)]Glc(a1-5)[GalA(a1-7)Kdo(a2-4)]Kdo(a2-6)GlcOPN(b1-6)GlcOPN,Bacteria
3dLyxHepUlosaric(a2-3)GalA(a1-3)Glc(b1-4)[D-4dThrHexA4en(a1-3)Glc(b1-6)]Glc(a1-5)[Kdo(a2-4)]Kdo(a2-6)GlcOPN(b1-6)GlcOPN,Bacteria
Fuc(a1-2)GalOAc(b1-3)[Fuc(a1-4)]GlcNAc(a1-4)GlcA(b1-4)GalA(a1-3)Glc(b1-6)[GalA(a1-3)Glc(b1-4)]GlcOAc(a1-5)Kdo,Bacteria
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(a1-4)GlcA(b1-4)GalA(a1-3)Glc(b1-6)[GalA(a1-3)Glc(b1-4)]Glc(a1-5)Kdo,Bacteria
GlcA(b1-4)Glc(a1-4)[GalOPyr(b1-3)GlcOPyr(b1-4)Glc(b1-4)Glc(b1-6)]Glc(b1-4)GlcA,Bacteria
Rha(a1-3)[ManNAc(a1-2)]Rha(a1-4)GlcNAc(b1-3)Rha(a1-3)Rha,Bacteria
GalOAc(a1-4)[GalA(a1-6)]Man(a1-4)Kdo,Bacteria
Glc(a1-3)Man(a1-3)Gal(b1-4)Glc,Bacteria
GlcNOPam(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAcOS,Eukarya
GlcNOPam(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAcOS,Eukarya
GlcNOOle(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAcOS,Eukarya
GlcNOOle(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAcOS,Eukarya
Gal(b1-3)Araf(b1-3)Ara,Eukarya
GalA(b1-3)Gal(b1-3)L-Man,Eukarya
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc,Eukarya
ManOMe(a1-2)Man(a1-2)Man,Eukarya
[Araf(a1-2)Man(a1-2)]Man(a1-6)[Man(a1-2)]Man(a1-6)Man,Bacteria
Man(a1-6)Man(a1-6)Man,Bacteria
Araf(a1-2)Man(a1-2)Man(a1-6)[Man(a1-2)]Man,Bacteria
Araf(a1-2)Man(a1-2)Man(a1-6)[Man(a1-2)]Man(a1-6)[Araf(a1-2)Man(a1-2)]Man(a1-6)[Man(a1-2)]Man,Bacteria
Araf(b1-2)Araf(a1-3)[Araf(b1-2)Araf(a1-5)]Araf,Bacteria
Araf(a1-3)[Araf(a1-5)]Ara-ol,Bacteria
Araf(a1-3)[Araf(a1-5)]Araf,Bacteria
Galf(b1-6)Galf(b1-5)Galf,Bacteria
Galf(b1-5)Galf(b1-3)Galf(b1-5)Galf,Bacteria
Araf(a1-3)[Araf(a1-5)]Araf(a1-5)Araf,Bacteria
GlcOAcA(b1-4)Glc(b1-3)ManOPyr(b1-4)GlcA(b1-3)GlcOAcA,Bacteria
Glc(b1-3)ManOPyr(b1-4)GlcA(b1-3)GlcOAcA(b1-4)Glc,Bacteria
Glc(b1-4)RhaOLac(a1-3)GlcA(b1-4)ManOAc(b1-4)Glc,Bacteria
Glc(b1-3)ManOLac(b1-4)GlcAOPyr(b1-4)Gal(b1-4)Glc,Bacteria
Man(b1-4)Glc(b1-4)Glc-ol,Bacteria
Glc(a1-3)GlcAGlu(a1-3)Man(a1-3)Glc,Bacteria
[GlcA(b1-2)]Man(a1-3)GalOPyr(a1-3)Glc(a1-3)Man,Bacteria
Gal(a1-3)Man(a1-3)Rha(a1-3)Gal,Bacteria
Gal(a1-3)ManOPyr(a1-3)Rha(a1-3)Gal,Bacteria
Rha(a1-3)ManOPyr(a1-3)Gal(a1-3)Rha,Bacteria
Gal(b1-4)Glc(b1-3)ManOPyr(b1-4)GlcA(b1-4)Gal,Bacteria
Gal(b1-4)Glc(b1-3)Man(b1-4)GlcA(b1-4)Gal,Bacteria
[Glc(b1-3)]Glc(b1-3)GlcNAc(b1-4)GlcA(b1-3)Fuc(a1-4)Glc,Bacteria
Araf(b1-2)Araf(a1-3)[Araf(b1-2)Araf(a1-5)]Araf,Bacteria
Araf(a1-3)[Araf(a1-5)]Araf,Bacteria
Galf(b1-5)Galf(b1-3)Galf(b1-5)Galf,Bacteria
Araf(a1-3)[Araf(a1-5)]Araf(a1-5)Araf,Bacteria
[GlcA(b1-2)]Man(a1-3)Glc(a1-3)Gal(a1-3)Man,Bacteria
Man(a1-3)Glc(a1-3)Gal,Bacteria
GlcA(b1-2)Man(a1-3)Glc,Bacteria
GlcA(b1-2)Man(a1-3)Glc(a1-3)Gal,Bacteria
GalA(a1-4)GalA(a1-4)[DDManHep(a1-5)]Kdo,Bacteria
GalA(a1-4)GalA(a1-4)[DDManHepOP(a1-5)]Kdo,Bacteria
LDManHep(a1-7)LDManHep(a1-3)[DDManHep(a1-2)DDManHep(a1-4)]LDManHep(a1-5)Kdo,Bacteria
LDManHep(a1-7)LDManHep(a1-3)[DDManHep(a1-2)LDManHep(a1-4)]LDManHep(a1-5)Kdo,Bacteria
LDManHep(a1-7)LDManHepOP(a1-3)[DDManHep(a1-2)DDManHep(a1-4)]LDManHep(a1-5)Kdo,Bacteria
LDManHep(a1-7)LDManHepOP(a1-3)[DDManHep(a1-2)LDManHep(a1-4)]LDManHep(a1-5)Kdo,Bacteria
LDManHep(a1-7)LDManHepOP(a1-3)[DDManHepOP(a1-2)DDManHep(a1-4)]LDManHep(a1-5)Kdo,Bacteria
LDManHep(a1-7)LDManHepOP(a1-3)[LDManHep(a1-4)]LDManHep(a1-5)Kdo,Bacteria
LDManHep(a1-7)LDManHep(a1-3)[LDManHep(a1-4)]LDManHep(a1-5)Kdo,Bacteria
Glc(b1-4)GlcNOMyr(b1-6)GlcOMeNOMyr,Bacteria
Glc(b1-2)GlcOPam(b1-4)Glc,Eukarya
GlcOAc(b1-2)GlcOAcOOle(b1-4)GlcOAc,Eukarya
GlcOAc(b1-2)GlcOAcOSte(b1-4)GlcOAc,Eukarya
Glc(b1-6)Man(b1-4)Man,Eukarya
Man(b1-3)Man(b1-4)Man,Eukarya
Glc(a1-3)L-QuiNAc(a1-4)Glc,Bacteria
L-QuiNAc(a1-4)Glc(a1-3)L-QuiNAc(a1-4)Glc(a1-4)Glc,Bacteria
Glc(a1-3)L-QuiNAc(a1-4)Glc(a1-3)L-QuiNAc(a1-4)Glc,Bacteria
Xyl(b1-2)[Man(a1-3)][Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAcN,Eukarya
Rha(a1-2)Glc(b1-2)GlcA,Eukarya
Rha(a1-2)Glc(b1-2)GlcOMeA,Eukarya
Rha(a1-2)Gal(b1-2)GlcA,Eukarya
Rha(a1-2)Gal(b1-2)GlcOMeA,Eukarya
Man(a1-4)[Man(a1-2)]Man(a1-4)Man,Eukarya
Glc(a1-4)Glc(b1-2)Glc,Eukarya
Glc(a1-4)Glc(a1-4)Glc,Eukarya
Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc,Eukarya
Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc,Eukarya
Glc(a1-4)Glc(a1-4)Glc(b1-2)Glc,Eukarya
Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(b1-2)Glc,Eukarya
Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(b1-2)Glc,Eukarya
Glc(b1-3)Rha(a1-2)Ara,Eukarya
Rha(a1-2)[Xyl(b1-3)]Ara,Eukarya
Glc(b1-3)Rha(a1-2)AraOAc,Eukarya
Glc(b1-3)[Glc(a1-3)Glc(a1-6)]Glc(b1-3)Glc(a1-3)Glc,Eukarya
Gal(a1-6)[Man(a1-2)]Gal(a1-6)Gal(a1-6)[Man(a1-2)]Gal(a1-6)Gal,Eukarya
Rha(a1-4)Glc(b1-4)[Rha(a1-2)]Glc,Eukarya
Rha(a1-2)[Glc(b1-4)]Glc,Eukarya
Man(b1-4)GlcNAc(b1-4)GlcNAcOP,Eukarya
Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAcOP,Eukarya
Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAcOP,Eukarya
Man(a1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAcOP,Eukarya
Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAcOP,Eukarya
Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAcOP,Eukarya
Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAcOP,Eukarya
Man(a1-2)Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAcOP,Eukarya
Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAcOP,Eukarya
Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)[Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAcOP,Eukarya
Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)[Glc(a1-3)Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAcOP,Eukarya
Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)[Glc(a1-2)Glc(a1-3)Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAcOP,Eukarya
Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)[Glc(a1-2)Glc(a1-3)Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Man(a1-2)Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Man(a1-2)Man(a1-3)Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Man(a1-3)Man(a1-3)Man(a1-2)Man(a1-2)Man,Eukarya
Man(b1-4)GlcNAc(b1-4)GlcNAcOP,Eukarya
Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAcOP,Eukarya
Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAcOP,Eukarya
Man(a1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAcOP,Eukarya
Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAcOP,Eukarya
Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAcOP,Eukarya
Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAcOP,Eukarya
Man(a1-2)Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAcOP,Eukarya
Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAcOP,Eukarya
Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)[Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAcOP,Eukarya
Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)[Glc(a1-3)Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAcOP,Eukarya
Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)[Glc(a1-2)Glc(a1-3)Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAcOP,Eukarya
Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)[Glc(a1-2)Glc(a1-3)Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Man(a1-2)Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Man(a1-2)Man(a1-3)Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Man(a1-3)[Man(a1-6)]Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Man(a1-3)[Man(a1-6)]Man(a1-6)[GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Man(a1-3)[Man(a1-6)]Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Man(a1-3)[Man(a1-6)]Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eukarya
Araf(a1-3)[Xyl(b1-4)]Xyl(b1-4)Xyl,Eukarya
ArafOFer(a1-3)[Xyl(b1-4)]Xyl(b1-4)Xyl,Eukarya
ArafOFer(a1-3)Xyl(b1-4)Xyl,Eukarya
Glc(a1-4)GalNAc(b1-4)Glc(b1-4)[GlcA(a1-2)LDManHep(a1-3)][GlcA(b1-2)]DDManHep(a1-5)KdoOP,Bacteria
GlcA(a1-2)LDManHep(a1-3)[GlcA(b1-2)]DDManHep(a1-5)KdoOP(a2-6)GlcOPN(b1-6)GlcOPN,Bacteria
GlcA(a1-2)LDManHep(a1-3)[GlcA(b1-2)][Glc(b1-4)]DDManHep(a1-5)KdoOP(a2-6)GlcOPN(b1-6)GlcOPN,Bacteria
GlcA(a1-2)LDManHep(a1-3)[GalN(b1-4)Glc(b1-4)][GlcA(b1-2)]DDManHep(a1-5)KdoOP(a2-6)GlcOPN(b1-6)GlcOPN,Bacteria
Glc(a1-4)GalN(b1-4)Glc(b1-4)[GlcA(a1-2)LDManHep(a1-3)][GlcA(b1-2)]DDManHep(a1-5)KdoOP(a2-6)GlcOPN(b1-6)GlcOPN,Bacteria
GalA(a1-2)Rha(b1-4)GalA,Eukarya
GalA(a1-4)GalA(a1-4)GalA(a1-4)GalA(a1-2)Rha,Eukarya
GalA(a1-2)Rha(b1-2)Rha,Eukarya
[Man(b1-4)]Gal(a1-4)Rha(a1-3)GlcNAc(b1-3)Gal,Bacteria
GlcNAc(b1-3)[Man(b1-4)]Gal(a1-4)Rha(a1-3)GlcNAc,Bacteria
GlcNAc(b1-4)[Col(a1-3)][Col(a1-6)]Glc(a1-4)Gal(a1-3)GlcNAc,Bacteria
[Col(a1-3)][Col(a1-6)]Glc(a1-4)Gal(a1-3)GlcNAc(b1-4)Glc,Bacteria
[Abe(a1-3)]Man(a1-4)Rha(a1-3)[Glc(a1-4)]Gal(a1-2)Man,Bacteria
Man(b1-4)Rha(a1-3)Gal(a1-6)Man,Bacteria
Man(b1-4)Rha(a1-3)Gal,Bacteria
Man(b1-4)Rha(a1-3)GalOAc(a1-6)Man,Bacteria
GalOAc(a1-6)Man(b1-4)Rha(a1-3)GalOAc,Bacteria
[GalNAcAN(a1-2)]Rha(a1-2)Rha(a1-3)Rha(a1-2)Rha(a1-3)GlcNAc(b1-3)Rha,Bacteria
[D-FucNAc(a1-4)]Gal(b1-4)Glc(a1-4)GalNAc(a1-3)GalNAc(b1-3)Gal,Bacteria
[Col(a1-2)Gal(b1-3)]GlcNAc(b1-3)Gal(a1-3)GlcNAc(b1-6)GlcNAc,Bacteria
GlcA(b1-4)FucOAc(a1-3)Ribf(b1-4)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-4)GlcA,Bacteria
Man(a1-2)Man(a1-2)Man(b1-3)GlcNAc(a1-6)Man,Bacteria
Man(a1-2)[Glc(a1-3)]Man(b1-3)GlcNAc(a1-6)Man(a1-2)Man,Bacteria
Man(a1-2)[Glc(a1-3)]Man(a1-2)Man(b1-3)GlcNAc(a1-6)Man,Bacteria
Man(a1-2)Man(a1-2)[Glc(a1-3)]Man(b1-3)GlcNAc(a1-6)Man,Bacteria
Man(a1-2)Man(b1-3)GlcNAc(a1-6)Man(a1-2)Man,Bacteria
ManNAc(b1-3)ManNAc(b1-4)ManNAc,Bacteria
[AbeOAc(a1-3)]Man(a1-4)Rha(a1-3)[Glc(a1-6)]Gal(a1-2)Man,Bacteria
Man(a1-2)[Glc(a1-3)]Man(a1-2)Man(b1-3)GlcNAc(a1-6)Man,Bacteria
Man(a1-2)[Glc(a1-3)]Man(b1-3)GlcNAc(a1-6)Man(a1-2)Man,Bacteria
Man(a1-2)Man(b1-3)GlcNAc(a1-6)Man(a1-2)Man,Bacteria
Man(a1-2)Man(a1-2)[Glc(a1-3)]Man(b1-3)GlcNAc(a1-6)Man,Bacteria
Man(a1-2)Man(a1-2)Man(b1-3)GalNAc(a1-4)Man,Bacteria
Gal(b1-3)[Glc(b1-4)]GalNAc(a1-4)QuiNAc(a1-3)Rha(a1-4)Gal,Bacteria
QuiNAc(a1-3)Rha(a1-4)Gal(b1-3)[Glc(b1-4)]GalNAc(a1-4)QuiNAc,Bacteria
Rha(a1-4)Gal(b1-3)[Glc(b1-4)]GalNAc(a1-4)QuiNAc(a1-3)Rha,Bacteria
[Tyv(a1-3)]Man(a1-4)Rha(a1-3)Gal(a1-2)Man,Bacteria
Man(a1-2)Man(a1-2)[Glc(a1-3)]Man(b1-3)GlcNAc(b1-2)Man(b1-2)Man,Bacteria
Man(b1-2)Man(a1-2)Man(a1-2)[Glc(a1-3)]Man(b1-3)GlcNAc(b1-2)Man,Bacteria
[Tyv(a1-3)]Man(a1-4)Rha(a1-3)Gal(a1-2)Man,Bacteria
[Tyv(a1-3)]Man(a1-4)Rha(a1-3)[Glc(a1-4)]Gal(a1-2)Man,Bacteria
[Tyv(a1-3)]Man(a1-4)Rha(a1-3)[Glc(a1-6)]Gal(a1-2)Man,Bacteria
Gal(a1-2)[Tyv(a1-3)]Man(a1-4)Rha(a1-3)Gal(a1-2)[Tyv(a1-3)]Man(a1-4)Rha(a1-3)Gal(a1-2)[Tyv(a1-3)]Man(a1-4)Rha,Bacteria
Gal(a1-2)[Abe(a1-3)]Man(a1-4)Rha(a1-3)Gal(a1-2)[Abe(a1-3)]Man(a1-4)Rha,Bacteria
Gal(a1-2)[Tyv(a1-3)]Man(a1-4)Rha(a1-3)Gal(a1-2)[Tyv(a1-3)]Man(a1-4)Rha,Bacteria
Gal(a1-2)[Par(a1-3)]Man(a1-4)Rha(a1-3)Gal(a1-2)[Par(a1-3)]Man(a1-4)Rha(a1-3)Gal(a1-2)[Par(a1-3)]Man(a1-4)Rha,Bacteria
Tyv(a1-3)Man(a1-4)Rha(b1-4)Gal,Bacteria
Gal(a1-2)[Abe(a1-3)]Man(a1-4)Rha(a1-3)Gal(a1-2)Man(a1-4)Rha,Bacteria
Gal(a1-2)Man(a1-4)Rha(a1-3)Gal(a1-2)[Abe(a1-3)]Man(a1-4)Rha,Bacteria
[Abe(a1-3)]Man(a1-4)Rha(a1-3)Gal(a1-2)Man,Bacteria
Gal(a1-2)[Abe(a1-3)]Man,Bacteria
Gal(a1-2)[Abe(a1-3)]Man(a1-4)Rha(a1-3)Gal(a1-2)[Abe(a1-3)]Man(a1-4)Rha,Bacteria
Gal(a1-2)Man(a1-4)Rha(a1-3)Gal(a1-2)Man(a1-4)Rha,Bacteria
Gal(a1-3)GalNAc(b1-3)GalNAc(b1-4)Fuc(a1-4)Gal,Bacteria
GlcNAc(a1-2)Glc(a1-2)Gal(b1-3)[Gal(a1-6)]Glc(a1-3)LDManHep(a1-3)LDManHep,Bacteria
Glc(b1-3)[Glc(b1-4)]GalNAc(a1-2)D-RhaNAc(a1-3)Fuc(a1-4)Glc,Bacteria
Kdo(a2-4)Kdo(a2-4)Kdo,Bacteria
Kdo(a2-4)Kdo(a2-4)[LDManHep(a1-5)]Kdo,Bacteria
Kdo(a2-4)[LDManHep(a1-5)]Kdo,Bacteria
[Col(a1-3)Gal(b1-3)]GlcNAc(b1-3)Gal(a1-3)GalNAc(b1-6)GlcNAc,Bacteria
[Col(a1-2)Gal(b1-3)]GlcNAc(b1-3)Gal(a1-3)GalNAc(b1-6)GlcNAc,Bacteria
[Tyv(a1-3)]Man(b1-4)Rha(a1-3)Gal(a1-6)Man,Bacteria
Gal(a1-6)[Tyv(a1-3)]Man(b1-4)Rha(a1-3)Gal,Bacteria
Man(b1-4)Rha(a1-3)[Glc(a1-4)]Gal(b1-6)Man,Bacteria
Man(a1-2)Man(a1-3)[Glc(a1-2)]Gal(b1-4)[Abe(a1-3)]Rha(b1-2)Man,Bacteria
[AbeOAc(a1-3)]Rha(b1-2)Man(a1-2)Man(a1-3)[Glc(a1-2)]Gal(b1-4)Rha,Bacteria
[Glc(a1-2)]Gal(b1-4)[Abe(a1-3)]D-Rha(b1-2)Man(a1-2)Man(a1-3)Gal,Bacteria
[AbeOAc(a1-3)]Rha(b1-2)Man(a1-2)Man(a1-3)[Glc(a1-2)]Gal(a1-4)Rha,Bacteria
[Abe(a1-3)]Rha(a1-2)Man(a1-2)Man(a1-3)[GlcOAc(a1-4)]Gal(a1-4)Rha,Bacteria
[Abe(a1-3)]Rha(a1-2)Man(a1-2)Man(a1-3)[Glc(a1-4)]Gal(a1-4)Rha,Bacteria
[Abe(a1-3)]Rha(b1-2)Man(a1-2)[GlcOAc(a1-4)]Man(a1-3)Gal(b1-4)Rha,Bacteria
[Abe(a1-3)]Rha(b1-2)Man(a1-2)Man(a1-3)[GlcOAc(a1-4)]Gal(b1-4)Rha,Bacteria
[Abe(a1-3)]Rha(b1-2)Man(a1-2)Man(a1-3)[Glc(a1-2)]Gal(b1-4)Rha,Bacteria
[Abe(a1-3)]Rha(a1-2)Man(a1-2)Man(a1-3)[Glc(a1-2)]Gal(a1-4)Rha,Bacteria
LDManHep(a1-7)LDManHep(a1-3)LDManHep(a1-5)Kdo,Bacteria
Glc(b1-3)GalNAc(a1-2)D-RhaNAc(a1-3)Fuc(a1-4)Glc,Bacteria
D-RhaNAc(a1-3)Fuc(a1-4)GlcOAc(b1-3)GalNAc(a1-2)D-RhaNAc,Bacteria
Man(a1-2)[Glc(a1-3)]Man(a1-2)Man(b1-3)GlcNAc(b1-2)Man(b1-2)Man,Bacteria
Man(b1-2)Man(a1-2)[Glc(a1-3)]Man(a1-2)Man(b1-3)GlcNAc(b1-2)Man,Bacteria
Man(a1-2)Man(a1-2)Man(b1-3)GlcNAc(a1-6)Man,Bacteria
Man(a1-2)[Glc(a1-4)]Man(a1-2)Man(b1-3)GlcNAc(a1-6)Man,Bacteria
Man(a1-2)Man(a1-2)[Glc(a1-3)]Man(b1-3)GlcNAc(a1-6)Man,Bacteria
Man(a1-2)[Glc(a1-3)]Man(a1-2)Man(b1-3)GlcNAc(a1-6)Man,Bacteria
Man(a1-2)[Glc(a1-3)]Man(b1-3)GlcNAc(a1-6)Man(a1-2)Man,Bacteria
Man(a1-2)Man(b1-3)GlcNAc(a1-6)Man(a1-2)Man,Bacteria
[Glc(a1-4)]Man(a1-2)Man(b1-3)GlcNAc(a1-6)Man(a1-2)Man,Bacteria
L-QuiNAc(a1-3)Man(a1-3)Fuc(a1-3)GalNAc(a1-2)L-QuiNAc,Bacteria
Gal(b1-3)GalNAc(a1-3)GlcNAc(b1-4)Fuc(a1-2)Gal,Bacteria
Gal(b1-3)GalNAc(a1-3)GlcNAc(b1-2)L-4dThre-ol,Bacteria
[Gal(a1-3)]Gal(b1-3)GalNAc(a1-3)GlcNAc(b1-4)Fuc(a1-2)Gal,Bacteria
Man(b1-4)Rha(a1-3)[Glc(a1-4)]Gal(b1-6)Man,Bacteria
LDManHep(a1-3)LDManHep(a1-5)Kdo,Bacteria
Kdo(a2-4)Kdo(a2-4)Kdo,Bacteria
Gal(a1-3)[Gal(a1-6)]Glc(a1-3)[LDManHep(a1-7)]LDManHep(a1-3)LDManHep(a1-5)[Kdo(a2-4)Kdo(a2-4)]Kdo,Bacteria
Kdo(a2-6)GlcNOMyr(b1-6)GlcNOMyr,Bacteria
Kdo(a2-4)Kdo(a2-6)GlcNOMyr(b1-6)GlcNOMyr,Bacteria
Kdo(a2-4)Kdo(a2-4)Kdo(a2-6)GlcNOMyr(b1-6)GlcNOMyr,Bacteria
Glc(a1-3)LDManHep(a1-3)LDManHep(a1-5)Kdo,Bacteria
Glc(a1-3)LDManHep(a1-3)LDManHep(a1-5)[Kdo(a2-4)Kdo(a2-4)]Kdo,Bacteria
Kdo(a2-4)Kdo(a2-6)GlcN(b1-6)GlcOPN,Bacteria
