,Seqs,True-Class0,True-Class1,True-Class2,True-Class3,Predicted-Class0,Predicted-Class1,Predicted-Class2,Predicted-Class3
312,"['Man', 'a1-3', 'Man', 'a1-6', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'Fuc', 'a1-6', 'GlcNAc']",0.0,0.0,1.0,0.0,1.556725581774998e-10,0.0001726869522826746,0.9966058731079102,0.0032214070670306683
313,"['Gal', 'a1-3', 'Gal', 'b1-4', 'Fuc', 'a1-3', 'GlcNAc', 'b1-3', 'Gal', 'a1-3', 'Gal']",0.0,0.0,1.0,0.0,3.1843150620665395e-13,0.047479964792728424,0.9525198340415955,2.4707975398996496e-07
314,"['Glc', 'b1-3', 'Glc', 'a1-4', 'Gal', 'b1-4', 'Glc', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,8.278715313281282e-07,0.9297063946723938,0.07029280811548233,7.821653325024158e-10
315,"['Gal', 'b1-4', 'GlcNAc', 'b1-6', 'Man', 'a1-6', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'Fuc']",0.0,0.0,1.0,0.0,1.3425854872295417e-10,0.0031717373058199883,0.9968282580375671,5.952964787780957e-10
316,"['Glc', 'b1-6', 'Gal', 'a1-4', 'Glc', 'b1-4', 'GlcOLac', 'b1-4', 'Gal', 'a1-4', 'GalOLac']",0.0,1.0,0.0,0.0,3.547805826897843e-09,0.9974448680877686,0.0025551794096827507,1.2879744493154988e-10
317,"['GlcNAc', 'a1-3', 'Rha', 'a1-3', 'Rha', 'a1-2', 'Gal', '1-3', 'GlcNAc', 'a1-3', 'Rha']",0.0,1.0,0.0,0.0,2.3234178470055156e-10,0.9999505281448364,4.947753404849209e-05,1.0916347825684625e-09
318,"['Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-6', 'GlcNAc', 'b1-2', 'Man', 'a1-3', 'GlcNAc']",0.0,0.0,1.0,0.0,1.6997316640114668e-13,0.00010531963198445737,0.9998946189880371,3.125933734082764e-09
319,"['Glc', 'b1-3', 'GalNAc', 'a1-3', 'GalNAc', 'b1-3', 'Rha', 'a1-3', 'QuiNAc', 'b1-3', 'Rha']",0.0,1.0,0.0,0.0,5.884420893804455e-15,1.0,1.3620164718286532e-10,5.27017229397166e-16
320,"['NeuNAc', 'a2-3', 'Gal', 'b1-4', 'GlcNAcOS', 'b1-3', 'Gal', 'b1-4', 'GlcNAcOS', 'b1-3', 'Gal']",0.0,0.0,1.0,0.0,2.3220057820960704e-11,0.000490755308419466,0.9995090961456299,1.4135079595689604e-07
321,"['Glc', 'b1-6', 'GlcNAc', 'a1-3', 'L-QuiNAc', 'a1-3', 'GlcNAc', 'b1-2', 'Glc', '1-1', '1-1']",0.0,1.0,0.0,0.0,1.242473235407715e-08,0.9998857975006104,0.00011417397763580084,7.779140109853699e-10
322,"['Xyl', 'b1-3', 'Xyl', 'b1-4', 'Xyl', 'b1-3', 'Rha', 'a1-2', 'Xyl', '1-1', '1-1']",0.0,0.0,1.0,0.0,4.291719424287521e-09,0.00229343818500638,0.997706413269043,1.6898223975658766e-07
323,"['GalNAc', 'a1-3', 'Gal', 'b1-3', 'GlcNAc', 'b1-3', 'NeuNAc', 'a2-6', 'Gal', 'b1-4', 'GlcNAc']",0.0,0.0,1.0,0.0,6.175996315787224e-15,0.0012551597319543362,0.9987448453903198,1.2673700977572366e-10
324,"['Gal', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-6', 'Gal', 'a1-2', 'Man', 'a1-2', 'Man']",0.0,0.0,1.0,0.0,5.895301174313472e-12,0.0027375954668968916,0.9972623586654663,1.9992764388465645e-10
325,"['Man', 'a1-3', 'Man', 'a1-6', 'Xyl', 'b1-2', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc']",0.0,0.0,1.0,0.0,8.129211193086405e-10,0.004562099929898977,0.9954219460487366,1.5845889720367268e-05
326,"['ManNAcA', 'b1-2', 'Rha', 'a1-3', 'Rha', 'b1-4', 'GlcNAcOP', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,4.278516826161649e-06,0.9862217307090759,0.013773781247437,1.8928230360870657e-07
327,"['GalAN', 'a1-6', 'GlcN', 'a1-4', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,6.702242103528988e-07,0.9998310804367065,0.00016819749725982547,4.3990519560388464e-11
328,"['Gal', 'b1-3', 'GlcNAc', 'b1-3', 'Gal', 'b1-3', 'Glc', 'b1-4', 'Glc', 'b1-4', 'LDManHep']",0.0,1.0,0.0,0.0,9.116313389942454e-13,0.999817430973053,0.00018255658505950123,3.7452705867191405e-12
329,"['Glc', 'b1-3', 'GalNAc', 'a1-3', 'GalNAc', 'b1-3', 'Rha', 'a1-3', 'QuiNAc', 'b1-3', 'Rha']",0.0,1.0,0.0,0.0,5.884420893804455e-15,1.0,1.3620164718286532e-10,5.27017229397166e-16
330,"['Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man']",0.0,0.0,1.0,0.0,3.705036971668463e-11,0.004412188660353422,0.9954866766929626,0.00010110233415616676
331,"['Ribf', 'b1-4', 'GlcA', 'b1-4', 'Gal', 'a1-6', 'Man', 'a1-2', 'Man', 'a1-3', 'GalNAc']",0.0,1.0,0.0,0.0,1.1677633686424382e-11,0.16307008266448975,0.8369299173355103,4.483860505111181e-11
332,"['Gal', 'b1-4', 'GlcNAc', 'b1-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-6', 'Gal', 'b1-4', 'GlcNAc']",0.0,0.0,1.0,0.0,9.142258998451336e-12,0.008780468255281448,0.9912193417549133,2.1016724360833905e-07
333,"['GalA', 'a1-3', 'GalA', 'b1-7', 'LDManHep', 'a1-7', 'LDManHep', 'a1-3', 'Glc', 'b1-4', 'LDManHep']",0.0,1.0,0.0,0.0,2.693406830900358e-09,0.9999057054519653,9.376506932312623e-05,4.7080951048883435e-07
334,"['Glc', 'a1-6', 'Glc', 'b1-3', 'Glc', 'b1-2', 'Rha', 'a1-6', 'Glc', 'a1-4', 'GalNAla']",0.0,1.0,0.0,0.0,1.1679037292822159e-08,0.9221135377883911,0.07788646221160889,5.220474053047042e-11
335,"['GlcA', 'a1-2', 'Xyl', 'b1-4', 'Xyl', 'b1-4', 'Xyl', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,2.175943109250511e-06,0.00014507395098917186,0.9998525381088257,2.1794309645883914e-07
336,"['D-RhaNBut', 'a1-2', 'D-RhaNBut', 'a1-2', 'D-RhaNBut', 'a1-2', 'D-RhaNButOMe', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,2.610508317957283e-06,0.9997053742408752,0.000287187984213233,4.8257857088174205e-06
337,"['Rha', 'a1-4', 'Gal', 'b1-3', 'Glc', 'b1-4', 'GalNAc', 'a1-4', 'QuiNAc', 'a1-3', 'Rha']",0.0,1.0,0.0,0.0,1.1154342624842406e-16,0.999937891960144,6.20968421571888e-05,1.2696300096305978e-17
338,"['Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', 'b1-4', 'GlcNAc']",0.0,0.0,1.0,0.0,3.9718832389734615e-11,0.0005157088744454086,0.9992527365684509,0.0002315342571819201
339,"['Man', 'a1-6', 'Xyl', 'b1-2', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'Fuc', 'a1-3', 'GlcNAc']",0.0,0.0,1.0,0.0,2.0610201913184856e-12,2.2263161270075216e-07,0.9999997615814209,8.152314379117342e-09
340,"['GalNAc', 'a1-4', 'GalNAc', 'a1-4', 'Glc', 'b1-3', 'GalNAc', 'a1-4', 'GalNAc', 'a1-4', 'GalNAc']",0.0,1.0,0.0,0.0,2.2389685422243965e-15,0.9994396567344666,0.0005603373283520341,1.6135521661881752e-18
341,"['GalOPyr', 'b1-3', 'GlcOPyr', 'b1-4', 'Glc', 'b1-4', 'Glc', 'b1-6', 'Glc', 'a1-4', 'GlcA']",0.0,1.0,0.0,0.0,2.55432532764166e-11,1.0,1.2107009839112948e-09,9.511907253056777e-15
342,"['SugOAc', 'b1-4', '6dAltNAc', 'a1-3', 'QuiNAc', 'b1-4', 'SugOAc', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,0.0013560315128415823,0.9977570176124573,7.609784370288253e-05,0.000810789002571255
343,"['Glc', 'a1-2', 'DDManHep', 'a1-2', 'Glc', 'a1-3', 'Glc', 'a1-4', 'Gal', 'b1-7', 'DDManHep']",0.0,1.0,0.0,0.0,7.120378071878708e-12,1.0,1.1792178344904869e-09,1.148873205771006e-13
344,"['GlcNAc', 'b1-2', 'Galf', 'b1-6', 'GlcOMe', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,1.2834017582008528e-07,0.7345899343490601,0.2654099464416504,3.412178872785887e-10
345,"['Fuc', 'a1-2', 'Gal', 'b1-4', 'Fuc', 'a1-3', 'Glc', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,9.365861863841474e-09,0.06760398298501968,0.932392418384552,3.6108531276113354e-06
346,"['AltNAcA', 'a1-3', 'D-FucNAcN', 'b1-4', 'AltNAcA', 'a1-3', 'D-FucNAcN', 'b1-3', 'Glc', 'b1-3', 'Gal']",0.0,1.0,0.0,0.0,1.783877073835427e-10,0.9999997615814209,1.3400430987076106e-07,1.539333851496849e-07
347,"['6dTal', 'a1-3', 'Man', 'a1-3', 'Man', 'a1-3', 'GlcNAc', 'b1-4', 'Man', '1-1', '1-1']",0.0,1.0,0.0,0.0,6.194333934672613e-11,0.9982807636260986,0.0017171815270558,2.060079168586526e-06
348,"['Gal', 'a1-3', 'Man', 'a1-2', 'ManOMe', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,5.082607822259888e-05,0.6916198134422302,0.3076936602592468,0.0006357430247589946
349,"['Man', 'a1-3', 'Glc', 'a1-6', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,2.2434086588418722e-08,0.16730691492557526,0.8326929807662964,1.207131532510175e-07
350,"['Glc', 'b1-3', 'Araf', 'a1-4', 'GlcA', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,4.1084572899308114e-07,0.0007150645251385868,0.999284565448761,5.019797771899093e-11
351,"['LDManHep', 'a1-4', 'Kdo', 'a2-6', 'GlcN', 'a1-4', 'GalA', 'a1-3', 'GalA', 'b1-7', 'LDManHep']",0.0,1.0,0.0,0.0,2.6896714022672796e-13,1.0,4.4007852917360424e-11,1.8099796428349205e-14
352,"['Man', 'a1-2', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-2', 'Man']",0.0,0.0,1.0,0.0,1.3238919960301132e-09,5.923728895140812e-05,0.9997462630271912,0.0001944951800396666
353,"['Rha', 'a1-3', 'Qui', 'b1-4', 'Rha', 'a1-2', 'Glc', 'b1-2', 'Rha', 'a1-6', 'Glc']",0.0,0.0,1.0,0.0,1.7852432032672283e-10,0.7261260151863098,0.2738739550113678,8.505328108476817e-10
354,"['D-RhaOMe', 'a1-3', 'D-Rha', 'a1-3', 'D-RhaGro', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,1.3114020021021133e-06,0.9993963241577148,1.3015541071581538e-06,0.0006010839715600014
355,"['D-FucNAc', 'a1-2', 'D-Rha', 'b1-3', 'D-Rha', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,1.2733605281312066e-08,0.9999986886978149,1.521773640433821e-08,1.35098775899678e-06
356,"['Fruf', 'b2-6', 'Fruf', 'b2-6', 'Fru', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,9.2761438281741e-06,0.9694399237632751,0.030519524589180946,3.133198697469197e-05
357,"['Glc', 'a1-2', 'Man', 'a1-6', 'Man', 'a1-6', 'Man', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,6.823221156082582e-06,0.006881375331431627,0.993104875087738,6.92355615683482e-06
358,"['GlcNAc', 'b1-2', 'Man', 'a1-3', 'Man', 'a1-6', 'Xyl', 'b1-2', 'Man', 'b1-4', 'GlcNAc']",0.0,0.0,1.0,0.0,4.1364882439470785e-13,1.36114749693661e-06,0.9999986886978149,5.896041987973888e-11
359,"['Man', 'a1-6', 'Xyl', 'b1-2', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'Fuc', 'a1-3', 'GlcNAc']",0.0,0.0,1.0,0.0,2.0610201913184856e-12,2.2263161270075216e-07,0.9999997615814209,8.152314379117342e-09
360,"['GlcN', 'a1-3', 'GlcN', 'b1-4', 'D-Fuc', 'a1-2', 'GlcA', 'b1-4', 'D-6dTalOMe', 'a1-3', 'D-Fuc']",0.0,1.0,0.0,0.0,1.0053797794284947e-08,0.9999945163726807,5.4307370191963855e-06,2.919038344373348e-09
361,"['NeuNAc', 'a2-6', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-3', 'NeuNAc', 'a2-6', 'Gal']",0.0,0.0,1.0,0.0,8.964533217310777e-14,0.00038171434425748885,0.37464532256126404,0.624972939491272
362,"['Man', 'a1-2', 'Man', 'a1-3', 'Man', 'a1-2', 'Man', 'a1-6', 'Man', 'a1-6', 'Man']",0.0,0.0,1.0,0.0,8.295190229157257e-11,2.0645449694711715e-05,0.9999492168426514,3.0213115678634495e-05
363,"['QuiNAlaAc', 'b1-4', 'GalAAla', 'a1-2', 'Rib', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,0.00018134823767468333,0.9997720122337341,1.7010146393658943e-06,4.4872071157442406e-05
364,"['GalNAcOPEtn', 'b1-4', 'GlcA', 'b1-3', 'D-FucNAcN', 'b1-3', 'GalNAcOPEtn', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,1.6229934374223376e-07,0.9999971389770508,2.7980343020317378e-06,9.595658490013648e-09
365,"['NeuNAc', 'a2-3', 'Gal', 'b1-4', 'GlcNAcOS', 'b1-2', 'Man', 'a1-3', 'Man', 'a1-3', 'Man']",0.0,0.0,1.0,0.0,1.2799096643442026e-16,2.5336748876725323e-07,0.998808741569519,0.0011910686735063791
366,"['Glc', 'b1-3', 'GlcOCoum', 'b1-4', 'D-Ara', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,5.163824243936688e-05,0.002347314730286598,0.997597873210907,3.193655402355944e-06
367,"['Glc', 'a1-6', 'Rha', 'a1-3', 'Glc', 'b1-3', 'GlcOAc', 'a1-4', 'GalNAla', 'a1-3', 'LDManHepOPOCm']",0.0,1.0,0.0,0.0,4.060038139019895e-10,1.0,2.1952388351564878e-08,7.71868090547901e-16
368,"['GlcNAc', 'b1-3', 'Rha', 'a1-2', 'Rha', 'a1-3', 'L-Xyl', 'b1-4', 'Rha', 'a1-3', 'GlcNAc']",0.0,1.0,0.0,0.0,2.6323798696381573e-10,0.999902606010437,9.743562259245664e-05,2.1237307745725076e-10
369,"['Glc', 'b1-6', 'Glc', 'b1-6', 'Glc', 'b1-3', 'Glc', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,2.9643163088621804e-06,0.391205370426178,0.6087916493415833,3.951354798914508e-09
370,"['GlcA', 'b1-4', 'PseNAcNAc', 'b2-4', 'GlcA', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,7.091445149853826e-05,0.9998787641525269,4.9303951527690515e-05,8.957512704910187e-07
371,"['GlcNAc', 'b1-2', 'Man', 'a1-3', 'GlcNAc', 'b1-2', 'Man', 'a1-6', 'Xyl', 'b1-2', 'Man']",0.0,0.0,1.0,0.0,1.0517210713434366e-10,2.2651088329439517e-06,0.9999970197677612,7.148802865231119e-07
372,"['GlcNAc', 'b1-3', 'D-FucNAc', 'a1-2', 'Rha', 'a1-3', 'Rha', 'a1-3', 'Gal', 'a1-3', 'GlcNAc']",0.0,1.0,0.0,0.0,5.1575741290624255e-14,0.9999991655349731,8.662270829518093e-07,4.8494267629317633e-11
373,"['Gal', 'b1-4', 'Man', 'a1-6', 'Man', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,3.354687214596197e-05,0.0038583227433264256,0.9959110021591187,0.00019715802045539021
374,"['Glc', 'a1-4', 'Glc', 'b1-2', 'D-FucNBut', 'b1-6', 'GlcNAc', 'a1-4', 'GalNAc', 'a1-3', 'Glc']",0.0,1.0,0.0,0.0,3.9928688610677e-13,0.9999932050704956,6.747343377355719e-06,7.678769051817566e-14
375,"['Glc', 'b1-2', 'Xyl', 'b1-3', 'Glc', 'b1-4', 'Gal', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,2.1030493826401653e-06,0.023069079965353012,0.9769286513328552,7.596787554575712e-08
376,"['GalA', 'a1-2', 'Rha', 'a1-2', 'GalA', 'a1-2', 'Rha', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,1.7491025516847003e-07,0.006112588569521904,0.9938871264457703,1.45870060919151e-07
377,"['Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man']",0.0,0.0,1.0,0.0,3.705036971668463e-11,0.004412188660353422,0.9954866766929626,0.00010110233415616676
378,"['NeuNGc', 'a2-6', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-3', 'NeuNGc', 'a2-6', 'Gal']",0.0,0.0,1.0,0.0,2.6153702481165365e-14,4.727395662484923e-06,0.9999946355819702,6.197848847477871e-07
379,"['Glc', 'b1-3', 'Gal', 'b1-3', 'Fuc', 'a1-6', 'GlcN', 'a1-4', 'Glc', '1-1', '1-1']",0.0,1.0,0.0,0.0,4.223976723949363e-11,0.43431252241134644,0.5656874775886536,1.2886204991957584e-08
380,"['Man', 'a1-3', 'Man', 'a1-6', 'Xyl', 'b1-2', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc']",0.0,0.0,1.0,0.0,8.129211193086405e-10,0.004562099929898977,0.9954219460487366,1.5845889720367268e-05
381,"['Glc', 'b1-2', 'Glc', 'b1-4', 'Gal', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,9.892715979731292e-07,0.24559900164604187,0.7543919086456299,8.130044989229646e-06
382,"['NeuNAc', 'a2-6', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Gal', 'b1-3', 'NeuNAc', 'a2-6', 'GlcNAc']",0.0,0.0,1.0,0.0,1.971723782509538e-12,0.0005214919219724834,0.9994671940803528,1.1274349162704311e-05
383,"['6dTal', 'a1-3', 'GalNAc', 'b1-3', '6dTal', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,2.1124013471762737e-07,0.9996857643127441,0.00031313899671658874,8.073441790656943e-07
384,"['Glc', 'b1-2', 'D-FucNBut', 'b1-6', 'Glc', 'a1-4', 'GalNAc', 'a1-3', 'GlcNAc', 'b1-2', 'Glc']",0.0,1.0,0.0,0.0,2.2022410750468374e-13,1.0,1.9276528817613325e-08,4.120191594210306e-18
385,"['Gal', 'b1-4', 'GalNAc', 'a1-6', 'Glc', 'a1-4', 'LDManHep', 'a1-2', 'LDManHep', 'a1-3', 'GlcN']",0.0,1.0,0.0,0.0,2.954838373980806e-09,0.9997197985649109,0.00028020827448926866,6.384544297730705e-15
386,"['Parf', 'a1-3', 'LDManHep', 'b1-4', 'Gal', 'a1-3', 'GlcNAc', 'b1-3', 'Gal', '1-1', '1-1']",0.0,1.0,0.0,0.0,2.7921437372195514e-15,1.0,3.33694716303512e-09,1.5327530911157794e-10
387,"['Glc', 'b1-4', 'DigOMe', 'b1-4', 'DigOMe', 'b1-4', 'D-6dAraHexOMe', 'b1-4', 'D-6dAraHexOMe', 'b1-4', 'DigOMe']",0.0,0.0,1.0,0.0,3.150428528897464e-05,2.833159851434175e-05,0.9999399185180664,2.719643816817552e-07
388,"['Glc', 'a1-2', 'GlcA', 'b1-3', 'GalNAc', 'b1-6', 'GalALys', 'a1-4', 'GalNAc', 'b1-4', 'GlcA']",0.0,1.0,0.0,0.0,2.0953960788716586e-10,0.9999996423721313,3.8554478010155435e-07,5.114968541222124e-15
389,"['GlcNAc', 'b1-3', 'GlcNAc', 'b1-6', 'Gal', 'b1-3', 'GalNAc', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,3.1953807655416e-11,0.16125203669071198,0.8387479782104492,1.3222954675651266e-10
390,"['NeuNGc', 'a2-3', 'Gal', 'b1-4', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,3.037274609596352e-08,0.13751903176307678,0.8624805808067322,3.547066853570868e-07
391,"['GlcNAc', 'b1-3', 'GlcNAc', 'b1-3', 'Fuc', 'a1-3', 'GlcNAc', 'b1-3', 'GlcNAc', '1-1', '1-1']",0.0,1.0,0.0,0.0,7.238620014504704e-08,0.7087841033935547,0.29121312499046326,2.711202114369371e-06
392,"['GlcN', 'b1-4', 'D-RhaN', 'a1-3', 'Fuc', 'a1-3', 'Glc', 'b1-4', 'GlcN', '1-1', '1-1']",0.0,1.0,0.0,0.0,1.5495319871661195e-07,0.9468366503715515,0.05316226929426193,1.0496128197701182e-06
393,"['GalA', 'a1-4', 'GalA', 'a1-4', 'DDManHep', 'a1-5', 'Kdo', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,1.0845812425941403e-07,0.9651744365692139,0.03482520207762718,1.7521948336707283e-07
394,"['NeuNAc', 'a2-3', 'Gal', 'b1-3', 'GlcNAc', 'b1-2', 'NeuNAc', 'a2-3', 'Gal', 'b1-3', 'GlcNAc']",0.0,0.0,1.0,0.0,3.154434043617024e-14,0.02653210610151291,0.9734676480293274,2.1522959059439017e-07
395,"['Glc', 'b1-6', 'Glc', 'b1-6', 'Glc', 'b1-3', 'Glc', 'b1-3', 'Glc', '1-1', '1-1']",0.0,0.0,1.0,0.0,2.8219765226822346e-06,0.027286622673273087,0.9727105498313904,5.247335899127847e-10
396,"['GalNAc', 'a1-3', 'GlcNAc', 'b1-2', 'Man', 'b1-4', 'Glc', 'b1-3', 'GalNAc', 'a1-4', 'GalNAc']",0.0,1.0,0.0,0.0,1.1965917978831253e-15,0.9984444975852966,0.0015555747086182237,1.764047491912955e-16
397,"['ManOPEtn', 'a1-2', 'Man', 'a1-6', 'ManOPEtn', 'a1-4', 'GlcN', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,3.4247772418893874e-05,0.0003567623207345605,0.9996090531349182,5.347727594084972e-08
398,"['GlcA', 'b1-2', 'Man', 'a1-3', 'Man', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,9.056200360646471e-05,0.01947905495762825,0.9804301261901855,2.0720804627671896e-07
399,"['D-FucNAc', 'b1-3', 'GlcNAc', 'a1-4', 'GalA', 'b1-3', 'GlcNAc', 'b1-6', 'GlcNAc', '1-1', '1-1']",0.0,1.0,0.0,0.0,9.056099758986136e-10,0.9999428987503052,5.706616138922982e-05,1.2483754030512273e-09
400,"['GalOS', 'b1-4', 'GlcNAc', 'b1-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-3', 'GalNAc', '1-1', '1-1']",0.0,0.0,1.0,0.0,4.4608394755840663e-10,0.00046358510735444725,0.999536395072937,2.58316396051228e-10
401,"['Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-3', 'Man', 'a1-2', 'Man', 'a1-3', 'Man']",0.0,0.0,1.0,0.0,2.2491151163706036e-09,0.011938408948481083,0.986447811126709,0.0016138777136802673
402,"['Glc', 'a1-2', 'Galf', 'b1-6', 'Man', 'a1-2', 'GlcA', 'a1-2', 'Galf', 'b1-6', 'Galf']",0.0,0.0,1.0,0.0,3.040707241552809e-08,0.013242671266198158,0.9867572784423828,2.6521135209288914e-14
403,"['DDManHep', 'a1-6', 'Glc', 'b1-4', 'DDManHep', 'a1-6', 'Glc', 'b1-4', 'LDManHep', 'a1-2', 'LDManHep']",0.0,1.0,0.0,0.0,5.131725266949161e-09,1.0,1.1793039433882768e-08,7.131247632338744e-13
404,"['Rha', 'a1-3', 'GlcNAc', 'a1-3', 'Glc', 'b1-2', 'Glc', 'a1-4', 'GalN', 'a1-3', 'LDManHepOP']",0.0,1.0,0.0,0.0,1.8235073173666905e-11,0.9221874475479126,0.07781253755092621,1.761668935729155e-11
405,"['Rha', 'a1-3', 'GlcNAc', 'b1-4', 'Rha', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,2.0566532921151293e-09,0.9380380511283875,0.06195483356714249,7.142735285015078e-06
406,"['Galf', 'b1-6', 'Galf', 'b1-5', 'Galf', 'b1-2', 'Man', 'a1-6', 'Man', 'a1-6', 'Galf']",0.0,0.0,1.0,0.0,3.823932490099047e-12,0.0003226493136025965,0.9996774196624756,4.904149264461921e-08
407,"['Man', 'a1-3', 'Man', 'a1-6', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'Fuc', 'a1-6', 'GlcNAc']",0.0,0.0,0.0,1.0,1.556725581774998e-10,0.0001726869522826746,0.9966058731079102,0.0032214070670306683
408,"['QuiNAc', 'b1-3', 'Rha', 'a1-3', 'FucNAc', 'a1-2', 'QuiNAc', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,1.64423639148481e-08,1.0,1.0043789799851766e-08,6.26632426503626e-11
409,"['Man', 'a1-2', 'Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-6', 'Man', 'a1-2', 'Man']",0.0,0.0,1.0,0.0,7.880334162990721e-10,0.001170703792013228,0.9988014698028564,2.791003862512298e-05
410,"['GlcNAc', 'b1-2', 'Fuc', 'a1-3', 'Rha', 'a1-2', 'Rha', 'a1-2', 'Glc', 'a1-3', 'GlcNAc']",0.0,1.0,0.0,0.0,7.705284327252926e-12,0.9997047781944275,0.0002951557107735425,9.616970414461079e-11
411,"['Glc', 'a1-2', 'Glc', 'a1-2', 'GlcGro', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,0.024196239188313484,0.9735299944877625,0.0022732315119355917,5.138127789905411e-07
412,"['NeuNAc', 'a2-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'NeuNAc', 'a2-3', 'Gal', 'b1-4', 'GlcNAc']",0.0,0.0,1.0,0.0,6.423636308202502e-14,0.002406977815553546,0.9975923895835876,6.508558954010368e-07
413,"['GalOMe', 'b1-6', 'GalOMe', 'b1-6', 'GalOMe', 'b1-3', 'GalOMe', 'b1-6', 'GalNAc', 'b1-4', 'GlcNAc']",0.0,0.0,1.0,0.0,1.654071150880565e-11,1.052043216986931e-06,0.999998927116394,4.09747236140845e-12
414,"['Xyl', 'a1-6', 'Glc', 'b1-4', 'Gal', 'b1-2', 'Xyl', 'a1-6', 'Glc', 'b1-4', 'Gal']",0.0,0.0,1.0,0.0,9.659115650058944e-15,9.234686615400278e-08,0.9999997615814209,6.115617878776902e-08
415,"['Gal', 'a1-6', 'Man', 'b1-2', 'Gal', 'a1-6', 'Gal', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,1.464217234570242e-06,0.0009393825312145054,0.9990591406822205,8.211578972350253e-09
